@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,1,2,2,1,1,2,1,2,4,1,1,2,12,2,2,1,3,6,12,1,1,2,1,15,2,2,2,1,6,bonsai
2,1,4,4,1,1,4,2,4,4,2,1,2,12,4,3,2,3,3,15,1,2,4,1,12,2,2,4,1,6,bonsai
1,0,2,2,1,1,1,0,1,10,1,1,1,11,1,2,1,2,10,9,1,0,2,1,12,2,2,1,3,8,bonsai
2,2,3,3,1,1,3,1,4,4,1,1,1,11,3,4,2,3,8,13,1,2,3,1,15,2,2,2,1,7,bonsai
2,1,3,2,1,1,2,1,1,4,1,1,2,9,1,2,2,3,13,13,1,1,2,1,12,2,2,1,1,7,bonsai
1,0,3,3,1,1,3,1,3,6,1,2,1,14,2,2,2,2,14,10,2,1,2,1,13,2,2,2,1,8,bonsai
3,2,2,2,1,1,1,0,0,11,1,1,2,10,0,2,2,2,8,2,1,1,1,0,15,2,1,1,0,10,bonsai
7,0,2,2,1,1,1,1,2,5,1,1,6,12,1,1,1,2,5,11,1,1,2,1,14,1,1,2,1,7,bonsai
1,1,1,1,0,0,1,0,0,15,1,1,1,13,0,1,1,1,10,5,1,1,1,0,13,1,1,0,1,11,bonsai
1,2,1,1,0,0,0,0,0,15,0,0,1,10,0,0,0,0,10,4,0,1,0,0,10,1,1,1,1,6,bonsai
1,1,2,1,1,1,3,1,2,5,1,1,1,12,1,1,2,1,13,11,2,1,1,1,12,1,1,1,1,12,chair
1,1,1,1,0,1,1,1,1,10,1,1,1,10,1,1,1,1,9,11,1,1,2,1,14,2,1,1,0,2,chair
2,2,2,1,1,1,1,2,2,6,1,1,2,12,2,2,2,1,9,11,2,2,2,1,15,1,1,2,0,11,chair
1,2,0,0,0,0,0,2,0,11,1,0,1,4,0,0,1,0,9,9,0,2,1,0,6,0,0,0,1,0,chair
1,0,0,0,0,0,1,0,1,15,0,0,1,3,0,0,0,0,8,5,0,1,0,0,5,0,0,0,0,5,chair
0,0,1,0,0,0,1,0,1,8,0,0,1,0,0,0,0,1,7,3,0,2,0,0,0,1,0,0,0,3,chair
1,0,1,1,1,1,1,0,2,14,1,1,1,10,1,0,1,1,6,4,2,1,1,1,13,2,2,1,2,7,chair
0,0,0,0,0,0,0,2,0,15,0,0,1,10,0,0,0,1,6,9,0,2,0,0,15,1,0,0,0,5,chair
0,0,0,0,0,0,0,1,0,15,0,0,0,6,1,0,0,0,8,1,0,0,0,0,10,0,0,0,0,1,chair
1,0,1,1,0,0,0,0,1,3,1,1,1,15,0,0,1,1,6,3,1,0,1,0,12,1,1,2,0,0,chair
2,3,0,0,0,0,1,2,0,15,0,0,1,8,1,2,0,0,9,3,0,1,0,0,7,0,0,1,1,1,chair
1,0,2,2,1,1,2,1,1,15,1,1,1,13,1,2,1,1,9,8,1,1,3,0,12,1,1,4,0,3,chair
2,2,2,2,2,1,2,2,1,15,1,1,2,12,2,3,1,1,10,10,1,3,2,1,12,2,1,2,3,5,chair
1,1,1,1,0,0,1,1,1,15,1,1,1,12,1,1,1,1,7,10,1,0,1,1,11,2,1,1,0,3,chair
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,1,chair
1,1,2,2,1,1,3,1,2,2,1,1,1,13,3,5,1,0,7,12,1,0,3,1,15,2,1,2,2,4,chair
1,1,1,1,1,1,1,2,2,10,1,1,2,11,1,1,1,2,10,9,1,3,2,1,12,1,1,1,0,5,chair
2,2,4,3,1,1,4,2,4,4,2,2,2,15,4,3,1,3,7,15,2,5,4,1,15,2,2,3,1,6,chair
4,2,1,1,1,1,2,1,1,4,1,1,3,9,0,2,1,1,12,8,1,2,1,0,15,1,1,1,1,4,chair
1,2,2,2,1,1,2,2,2,15,1,1,1,7,2,2,2,1,8,13,1,1,3,1,13,1,2,3,1,6,chair
0,0,0,0,0,0,1,0,0,15,0,0,0,11,0,0,1,0,7,2,0,2,0,0,14,0,0,0,0,8,chair
2,2,2,2,1,1,1,2,2,10,1,1,2,14,2,2,2,1,8,13,2,1,1,1,10,1,1,2,1,5,chair
0,2,0,0,0,0,1,1,0,3,0,0,3,15,0,1,1,0,8,7,1,2,0,0,15,0,0,0,0,4,chair
2,2,3,2,1,1,3,2,3,1,1,1,2,15,2,2,1,2,2,9,1,3,4,1,11,1,1,2,1,2,chair
2,1,3,3,1,1,3,2,3,9,1,1,2,14,3,3,1,2,3,12,1,1,3,1,15,2,1,4,1,3,chair
2,3,1,1,0,0,1,1,1,13,0,0,1,11,1,1,0,1,10,3,0,0,1,0,15,1,1,1,0,0,chair
3,1,1,1,0,0,1,2,1,5,0,0,2,15,1,1,0,1,6,3,0,3,1,0,6,0,0,1,0,1,chair
2,2,0,0,0,0,0,2,0,9,0,0,2,15,0,0,0,0,5,6,0,1,0,0,15,1,1,0,0,5,chair
0,0,0,0,0,0,1,0,1,0,0,0,1,11,0,0,0,0,5,4,0,0,0,0,14,1,0,0,0,3,chair
1,1,3,3,1,1,3,1,3,10,1,1,2,11,3,3,1,1,9,5,1,0,4,0,11,2,2,2,0,0,chair
1,1,0,0,0,0,1,0,0,15,0,0,0,10,0,0,0,0,8,4,0,1,0,0,13,0,0,0,0,6,chair
1,1,1,1,1,1,2,2,2,15,0,0,1,10,1,1,0,0,9,9,0,2,1,0,2,1,1,1,0,11,chair
0,0,0,0,0,0,0,1,0,15,0,0,0,9,0,0,0,0,8,2,0,0,0,0,15,0,0,0,0,11,chair
1,1,2,1,1,0,2,2,2,0,1,0,2,15,1,1,1,1,7,9,1,1,2,1,15,2,1,1,0,2,chair
1,1,1,1,0,0,1,2,1,0,0,0,2,15,1,1,0,0,1,9,0,3,1,1,4,1,0,1,1,2,chair
0,0,0,0,0,0,1,0,1,14,0,0,0,15,1,0,0,0,9,3,0,1,0,0,10,0,0,0,0,2,chair
0,0,1,1,0,1,3,1,2,6,1,1,2,10,2,2,0,0,4,8,1,3,2,1,15,1,2,2,1,3,chair
1,1,2,1,1,1,3,3,2,15,1,0,2,11,2,2,1,0,8,9,1,2,1,1,14,1,1,1,1,5,chair
5,4,1,0,0,0,1,3,1,15,0,0,4,10,0,1,1,1,7,12,0,3,0,0,15,0,0,0,1,5,chair
0,0,0,0,0,0,1,2,0,14,1,0,1,9,0,0,1,0,8,7,0,3,0,0,13,0,0,0,0,7,chair
1,0,1,1,0,0,1,2,1,13,0,0,1,9,0,1,1,3,14,5,0,2,1,0,8,0,1,0,1,4,chair
2,1,1,1,1,1,2,1,2,1,0,1,2,15,1,1,1,1,11,3,1,2,2,1,11,1,1,1,0,7,chair
1,0,2,1,1,0,3,0,1,11,1,0,2,10,1,2,1,1,7,5,1,1,1,0,15,2,1,1,1,2,chair
0,0,0,0,0,0,0,0,1,15,0,0,0,6,0,0,0,0,8,4,0,1,0,0,6,0,0,0,0,15,chair
1,0,1,1,0,0,1,0,1,15,1,1,1,5,1,1,1,0,8,6,2,4,1,0,8,1,1,1,0,3,chair
0,0,0,0,0,0,0,0,1,15,0,0,1,3,1,1,0,0,12,3,1,0,0,1,1,0,0,0,1,4,chair
2,4,1,1,0,1,0,1,0,15,1,1,2,10,0,0,1,1,11,6,1,1,1,0,15,1,0,1,1,5,chair
1,1,1,1,0,0,0,1,0,10,0,0,1,15,0,0,0,2,6,8,0,3,0,0,14,0,1,0,0,5,chair
2,3,0,0,0,0,0,1,1,0,1,0,4,15,0,0,1,0,12,8,1,7,1,1,2,0,0,1,0,11,chair
3,3,0,0,0,0,0,0,0,15,0,0,2,4,0,1,0,0,7,3,0,1,1,1,4,0,0,0,1,2,chair
2,2,2,2,1,1,2,2,2,15,1,1,2,9,2,2,1,1,3,15,1,1,2,1,6,1,1,3,1,6,chair
2,1,2,2,1,2,2,0,2,8,1,1,2,10,2,2,1,2,10,10,1,1,2,2,12,1,1,2,1,9,chair
1,0,1,1,1,0,1,0,1,15,1,1,1,8,0,0,1,1,14,10,1,1,2,0,13,1,1,1,0,8,chair
2,2,4,4,1,1,3,2,3,0,1,1,2,15,4,3,1,5,1,12,1,2,4,1,11,1,1,4,1,3,chair
1,2,1,0,0,0,1,1,1,8,0,0,1,11,0,0,0,0,8,8,0,0,1,0,9,0,0,0,1,2,chair
0,1,0,0,0,0,0,1,0,13,0,0,1,7,0,1,0,0,6,4,0,1,0,0,10,0,0,0,0,5,chair
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,5,1,0,1,0,0,6,0,0,0,0,0,chair
1,3,1,0,0,0,1,0,2,6,0,0,5,15,2,1,0,0,7,2,0,1,1,0,5,0,0,0,0,1,chair
1,1,1,1,1,0,1,2,1,9,0,0,1,6,1,2,0,1,5,8,0,0,1,1,10,1,1,1,1,3,chair
1,2,1,1,0,0,1,0,1,15,1,1,1,14,1,1,1,1,8,4,1,1,1,0,15,2,1,1,0,6,chair
2,2,2,2,1,1,3,1,2,4,1,1,2,15,2,3,1,0,4,9,1,4,3,1,14,1,1,4,1,3,chair
1,1,0,0,0,0,1,1,0,15,0,0,1,2,0,0,0,0,9,6,0,0,0,0,3,1,0,0,0,3,chair
5,4,0,0,0,0,0,2,0,13,0,0,5,11,0,0,0,0,12,4,0,4,0,0,5,0,0,0,0,3,airplanes
3,1,0,0,0,0,0,2,0,15,0,0,2,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,3,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12,3,0,6,0,0,0,0,0,0,0,3,airplanes
3,2,1,1,0,0,1,3,1,12,1,0,2,0,1,0,1,0,13,4,1,15,1,0,0,0,1,1,0,3,airplanes
4,6,0,0,0,0,0,3,1,15,0,0,2,9,0,0,0,0,9,9,0,0,1,0,6,0,0,0,1,3,airplanes
2,2,0,0,0,0,0,3,0,6,0,0,3,10,0,0,1,0,15,6,1,3,0,0,15,0,0,0,0,4,airplanes
3,0,0,0,0,0,0,0,0,15,0,0,2,9,0,0,0,0,9,2,0,2,0,0,8,0,0,0,0,3,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,2,airplanes
3,1,0,0,0,0,0,2,0,15,0,0,3,4,0,1,0,0,12,3,0,8,0,0,5,0,0,0,0,0,airplanes
2,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,1,airplanes
6,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,3,0,3,0,0,0,0,0,0,0,2,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,2,airplanes
7,2,0,0,0,0,0,1,0,15,0,0,1,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,airplanes
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,airplanes
3,3,1,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,15,6,0,14,1,0,0,0,0,1,0,0,airplanes
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,airplanes
5,4,0,0,0,0,0,3,0,15,0,0,4,6,0,0,0,0,12,3,0,4,0,0,8,0,0,1,0,4,airplanes
4,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,2,airplanes
5,2,0,0,0,0,0,1,0,2,0,0,3,2,0,0,0,1,12,2,0,1,0,0,0,0,0,0,0,1,airplanes
1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,airplanes
0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,airplanes
3,2,1,1,1,1,1,2,1,0,1,1,3,0,1,1,1,0,11,8,1,1,1,1,0,1,1,1,0,3,airplanes
2,2,0,0,0,0,1,3,0,15,0,0,2,0,1,1,0,0,14,6,0,0,0,0,2,0,0,0,1,0,airplanes
3,3,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,8,5,0,8,1,0,7,0,0,1,1,2,airplanes
1,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,14,2,0,3,0,0,0,0,0,0,0,0,airplanes
1,0,0,0,0,0,0,5,0,15,0,0,1,0,0,0,0,0,8,6,0,2,0,0,0,0,0,0,0,1,airplanes
7,4,1,1,0,0,1,1,0,0,0,0,5,0,0,1,0,0,15,8,0,2,1,0,0,0,1,1,0,5,airplanes
3,2,0,0,0,0,0,2,0,15,0,0,2,7,0,0,0,0,10,3,0,5,0,0,11,0,0,0,0,2,airplanes
1,1,0,0,0,0,0,1,0,15,0,0,2,4,0,0,0,0,13,1,0,4,0,0,8,0,0,0,0,4,airplanes
3,2,0,0,0,0,0,2,0,15,0,0,3,2,1,1,0,0,11,5,0,2,0,0,2,0,0,0,0,3,airplanes
4,6,0,0,0,0,0,3,0,0,0,0,4,15,0,0,0,0,13,6,0,6,0,0,6,0,0,0,1,4,airplanes
2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14,2,0,0,1,0,0,0,0,1,0,3,airplanes
7,1,0,0,0,0,1,2,0,11,0,0,7,14,0,0,0,0,10,5,0,4,0,0,15,0,0,0,0,3,airplanes
4,4,1,0,0,1,0,3,0,10,0,0,4,4,0,0,0,0,12,4,0,4,1,0,5,1,0,1,0,3,airplanes
3,2,0,0,0,0,0,4,0,8,0,0,4,9,0,0,1,0,11,7,0,2,0,0,15,0,0,0,1,6,airplanes
2,1,0,0,0,0,2,3,1,0,0,0,3,2,0,1,0,1,11,8,0,3,0,0,4,0,0,0,0,4,airplanes
1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,airplanes
2,2,0,0,0,0,0,1,0,8,0,0,5,6,0,0,0,0,10,4,0,6,0,0,7,0,0,0,0,1,airplanes
2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,3,airplanes
2,1,0,0,0,0,0,1,0,13,0,0,2,12,0,0,0,0,10,4,0,0,0,0,7,0,0,0,0,4,airplanes
2,3,1,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,14,6,0,0,1,0,0,0,0,0,0,3,airplanes
5,5,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,2,airplanes
3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,2,0,0,1,0,0,0,0,1,0,1,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11,3,0,4,0,0,0,0,0,0,0,2,airplanes
0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,6,2,0,0,0,0,5,0,0,0,0,8,airplanes
6,3,0,0,0,0,1,4,0,15,0,0,5,10,0,0,0,0,9,8,1,3,0,0,14,1,0,0,1,4,airplanes
2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,2,0,1,1,0,15,0,0,0,0,1,airplanes
3,3,0,0,0,1,0,2,0,15,0,0,2,8,0,0,1,0,15,5,0,3,1,0,14,0,0,1,0,3,airplanes
4,2,0,0,0,0,0,2,0,15,0,0,3,13,0,0,0,0,12,7,0,5,0,0,15,0,0,0,0,2,airplanes
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,airplanes
7,5,0,0,0,0,0,6,0,15,0,0,4,1,0,0,0,0,14,6,0,5,1,0,2,0,0,0,0,11,airplanes
0,0,0,0,0,0,0,1,0,15,0,0,2,6,0,0,0,0,12,2,0,4,1,0,7,0,0,0,0,1,airplanes
3,2,0,0,0,0,0,4,0,15,0,0,4,6,0,0,0,0,13,5,0,3,0,0,7,0,0,0,0,2,airplanes
4,7,1,0,0,0,0,6,0,0,1,1,4,0,0,0,1,0,9,5,1,0,1,0,0,1,0,0,0,7,airplanes
6,1,0,0,0,0,0,2,0,14,0,0,4,3,0,0,0,1,12,2,0,3,0,0,5,0,0,0,0,2,airplanes
1,0,0,0,0,0,0,0,0,15,0,0,2,5,0,0,0,0,10,3,0,2,0,0,5,0,0,0,0,5,airplanes
7,3,0,0,0,0,0,1,0,7,0,0,5,4,0,0,0,0,10,1,0,4,0,0,4,0,0,0,0,0,airplanes
2,1,0,0,0,0,0,2,0,15,0,0,2,5,0,0,0,0,9,6,0,0,0,0,7,1,0,0,0,3,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,airplanes
1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15,3,0,3,0,0,0,0,0,0,0,2,airplanes
1,1,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,9,7,0,1,1,0,6,1,0,1,0,3,airplanes
1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,2,airplanes
5,3,0,0,0,0,0,3,0,5,0,0,4,11,0,0,0,0,11,5,0,3,0,0,15,0,0,0,0,5,airplanes
2,1,0,0,0,0,0,1,0,15,0,0,2,9,0,0,0,0,9,4,0,1,0,0,6,1,0,0,0,1,airplanes
2,1,0,0,0,0,1,1,1,0,0,0,1,7,1,1,1,1,11,4,0,1,1,0,9,0,0,0,0,3,airplanes
5,6,1,0,0,0,0,5,0,0,1,1,4,0,0,0,1,0,10,6,1,1,1,0,0,1,1,1,0,2,airplanes
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,2,0,0,0,0,0,0,0,1,airplanes
4,3,0,0,0,0,0,6,0,1,0,0,5,11,0,1,0,1,11,5,0,3,0,0,14,0,0,0,1,3,airplanes
3,1,1,1,0,0,0,2,0,15,0,0,4,1,0,1,1,0,12,5,0,3,0,0,7,0,0,0,0,8,airplanes
4,6,0,0,0,0,1,6,0,15,0,0,6,4,0,1,0,0,11,4,0,8,0,0,7,0,0,0,0,1,airplanes
1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,9,5,0,2,0,0,0,0,0,0,0,2,airplanes
3,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,4,airplanes
2,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,10,3,0,0,0,0,6,0,0,0,0,2,airplanes
3,1,0,0,0,0,0,1,0,15,0,0,3,7,0,0,0,1,13,2,1,2,0,0,15,0,0,0,0,2,airplanes
3,3,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,1,9,5,0,0,1,0,0,0,0,1,0,1,airplanes
2,1,1,0,0,0,0,2,1,5,0,0,3,8,0,0,0,0,12,5,0,0,0,0,9,0,0,0,0,3,airplanes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,5,0,0,0,0,1,airplanes
4,3,0,0,0,0,0,1,0,15,0,0,3,8,0,0,0,0,12,5,0,3,1,0,9,0,0,0,1,4,airplanes
2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,11,3,0,2,1,0,0,0,0,1,0,2,airplanes
3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,13,4,0,1,0,0,0,0,0,0,0,2,airplanes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,2,airplanes
1,2,0,0,0,0,0,3,0,15,0,0,2,13,0,0,0,0,13,3,0,4,0,0,14,0,0,0,0,5,airplanes
1,0,0,0,0,0,0,1,0,15,0,0,1,1,0,0,0,0,9,3,0,1,0,0,2,0,0,0,0,4,airplanes
2,2,1,2,1,1,1,2,2,13,1,1,2,8,2,1,1,1,6,5,1,1,2,1,11,2,1,2,0,4,airplanes
2,1,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,10,10,0,0,0,0,0,0,0,0,0,1,airplanes
2,2,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,14,5,0,4,1,0,0,0,0,0,0,1,airplanes
4,5,0,0,0,0,0,1,0,14,0,0,4,8,0,0,1,0,11,3,0,5,1,0,15,0,0,0,0,3,airplanes
2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,1,airplanes
2,1,0,0,1,0,1,2,0,0,1,0,2,0,0,0,0,0,12,7,0,0,1,0,0,1,1,1,0,4,airplanes
3,1,0,0,0,0,1,1,0,15,0,0,2,10,0,0,0,0,14,6,0,3,0,0,11,0,0,0,1,7,airplanes
3,2,0,0,0,0,0,2,0,15,0,0,2,5,0,0,0,0,8,5,0,1,0,0,6,0,0,0,0,3,airplanes
2,1,0,0,0,0,0,2,1,15,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,1,1,0,0,2,airplanes
2,3,0,0,0,0,0,2,0,8,0,0,5,4,0,1,0,0,11,5,0,9,0,0,6,0,0,0,0,5,airplanes
2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,airplanes
1,2,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,1,8,2,0,3,0,0,12,0,0,0,0,1,airplanes
2,3,0,0,0,0,0,2,0,15,0,0,3,7,0,0,0,0,12,2,0,4,0,0,9,0,0,1,0,4,airplanes
3,1,0,0,0,0,0,1,0,14,0,0,1,0,1,0,0,0,10,3,0,0,0,0,0,1,0,0,0,6,airplanes
2,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,10,5,0,2,0,0,0,0,0,0,0,4,airplanes
1,3,0,0,0,0,1,4,0,15,0,0,3,11,0,0,0,0,10,8,0,8,0,0,12,0,0,0,0,2,airplanes
4,5,0,0,0,0,1,4,0,14,0,0,6,2,0,1,0,0,13,7,0,6,0,0,1,0,0,0,0,2,airplanes
1,1,0,0,0,0,0,2,1,0,0,0,3,4,0,0,0,0,14,3,0,6,0,0,5,0,0,0,0,4,airplanes
5,6,0,0,0,0,1,3,0,15,0,0,3,3,0,1,0,0,12,7,0,3,1,0,4,0,0,0,0,3,airplanes
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,2,airplanes
1,1,0,0,0,0,0,1,1,0,0,0,1,5,0,1,1,0,8,7,0,1,0,0,7,1,0,0,0,5,airplanes
3,0,0,0,0,0,0,1,0,15,0,0,1,0,0,0,0,0,11,5,0,1,1,0,0,1,0,1,0,0,airplanes
4,4,0,0,0,0,0,3,0,9,0,0,3,15,0,1,0,0,12,6,0,2,1,0,8,0,0,0,0,2,airplanes
2,2,0,0,0,0,1,3,0,0,0,0,2,2,0,0,0,0,9,5,0,1,0,0,4,0,0,0,0,2,airplanes
1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,airplanes
2,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,2,9,5,0,4,0,0,0,0,0,0,0,1,airplanes
3,4,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,15,5,0,1,0,1,0,1,1,1,0,2,airplanes
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,1,airplanes
1,0,0,0,0,0,0,0,0,15,0,0,1,5,0,0,0,0,11,2,0,3,0,0,8,0,0,0,0,4,airplanes
3,3,0,0,0,0,0,1,0,15,0,0,2,8,0,0,0,0,12,2,1,1,0,0,13,0,0,0,0,6,airplanes
5,5,0,0,0,0,1,2,0,0,0,0,3,15,0,1,0,0,14,6,0,0,0,0,3,0,0,0,0,4,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,airplanes
4,3,0,0,0,0,0,3,0,7,1,0,5,13,0,0,1,0,13,6,0,3,0,0,4,0,0,1,0,4,airplanes
2,1,0,0,0,0,0,1,0,8,0,0,3,7,0,0,0,0,10,4,0,3,0,0,7,0,0,0,0,1,airplanes
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,2,0,3,0,0,0,0,0,0,0,1,airplanes
2,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,2,airplanes
2,1,0,0,0,0,1,2,1,5,0,0,2,0,0,0,0,0,13,4,0,0,0,0,0,1,0,1,0,4,airplanes
3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,14,3,0,1,0,0,0,0,0,0,0,0,airplanes
2,1,0,0,0,0,1,2,1,0,0,0,2,0,1,2,0,0,10,7,0,4,0,0,0,0,0,0,0,0,airplanes
3,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,10,3,0,2,0,0,0,0,0,0,0,2,airplanes
5,5,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,1,12,5,0,8,0,0,0,0,0,1,1,1,airplanes
1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,11,5,0,2,0,0,0,0,0,0,0,3,airplanes
5,3,0,0,0,0,0,5,0,15,0,0,5,4,0,1,0,1,10,6,0,3,0,0,4,0,0,0,0,4,airplanes
3,1,0,0,0,0,0,0,0,14,0,0,3,4,0,0,0,0,12,2,0,4,0,0,4,0,0,0,0,1,airplanes
