@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients157' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients96' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients149' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients160' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
5,14,7,196,167,12,4,4,55,7,18,5,5,7,21,57,17,180,15,airplanes
38,51,19,250,255,31,16,22,45,34,35,14,16,18,44,68,54,89,48,airplanes
13,23,16,116,105,20,10,8,88,13,16,9,17,7,23,100,21,228,21,airplanes
4,6,7,47,50,7,3,2,63,1,21,6,3,5,23,54,15,149,23,airplanes
19,28,11,255,236,21,7,12,48,17,47,10,8,16,56,68,53,65,56,airplanes
9,13,9,194,248,14,8,7,41,5,53,12,8,9,86,36,68,21,40,airplanes
6,13,10,206,208,11,6,5,65,9,20,5,8,7,23,65,16,213,13,airplanes
4,8,7,237,249,8,3,4,50,6,7,4,4,4,12,46,13,153,5,airplanes
19,37,16,249,255,18,11,16,38,25,51,11,21,17,47,49,68,44,41,airplanes
19,32,22,251,255,32,8,7,73,14,50,14,21,11,33,89,41,157,31,airplanes
33,50,34,227,237,49,18,23,82,28,61,25,24,13,47,100,21,196,32,airplanes
7,15,9,97,85,8,4,3,63,6,30,10,4,6,36,60,24,255,21,airplanes
26,34,21,255,247,29,13,18,99,17,28,14,18,18,41,104,39,89,22,airplanes
39,53,24,123,133,41,13,22,88,34,26,16,22,20,20,97,15,223,21,airplanes
12,28,7,214,255,15,5,7,18,10,35,6,8,9,37,19,47,31,49,airplanes
10,17,9,73,76,12,5,6,70,7,18,9,6,9,26,64,20,194,16,airplanes
7,13,5,248,255,6,3,6,56,6,9,4,4,8,13,60,17,104,8,airplanes
18,36,11,246,225,19,8,13,50,16,40,15,14,13,56,62,77,76,48,airplanes
5,9,9,130,123,7,4,4,71,5,7,5,4,4,9,59,6,216,6,airplanes
11,26,15,236,252,22,11,9,48,9,71,12,12,11,68,57,71,58,62,airplanes
15,26,10,228,255,16,5,8,45,11,76,6,9,12,80,50,78,29,65,airplanes
4,9,7,196,223,8,2,3,47,4,15,5,3,5,13,46,18,199,15,airplanes
3,8,5,67,79,10,7,4,52,3,18,4,3,4,19,50,17,248,14,airplanes
32,46,25,209,199,43,18,29,101,43,42,19,25,32,46,120,55,212,40,airplanes
6,15,7,100,133,7,3,3,58,6,25,6,3,9,18,68,25,221,33,airplanes
13,25,10,230,241,14,7,7,71,10,28,7,8,10,33,86,36,137,25,airplanes
9,20,17,117,130,17,9,6,70,8,25,8,12,8,25,70,25,161,21,airplanes
18,32,25,221,213,24,13,21,63,16,43,14,21,15,38,88,41,135,50,airplanes
8,15,11,112,105,11,4,2,69,7,21,8,5,5,21,73,19,253,21,airplanes
24,35,16,255,246,24,15,14,71,28,44,13,23,15,51,72,62,55,55,airplanes
15,36,14,244,211,29,10,10,52,16,41,8,13,13,52,82,45,131,45,airplanes
8,12,8,71,81,15,8,3,119,4,28,8,6,6,32,97,16,255,23,airplanes
12,13,11,255,252,17,7,10,25,14,54,7,9,8,61,21,59,15,46,airplanes
29,37,17,255,232,25,11,17,86,24,49,11,13,16,33,106,30,141,37,airplanes
12,22,7,247,255,8,5,8,63,10,9,7,6,13,14,71,66,97,16,airplanes
7,11,7,114,102,6,4,5,49,4,8,4,3,6,14,54,14,231,7,airplanes
11,18,13,255,239,15,11,8,77,10,40,10,9,9,77,70,73,45,42,airplanes
5,6,6,55,42,7,2,1,51,2,18,3,3,3,17,48,6,175,10,airplanes
31,44,16,215,255,21,9,16,58,24,52,7,15,26,56,111,52,115,50,airplanes
18,28,14,255,225,26,10,11,87,22,36,15,17,16,49,90,49,74,20,airplanes
20,20,14,239,255,24,9,8,31,18,39,11,13,11,42,22,40,33,30,airplanes
19,32,18,255,249,34,12,15,76,20,47,7,18,12,51,82,33,166,27,airplanes
19,34,37,254,255,49,19,12,91,21,64,25,32,18,66,61,51,98,43,airplanes
28,49,22,231,178,35,14,14,83,24,40,18,21,15,45,89,29,136,28,airplanes
15,26,10,201,255,15,6,14,56,12,58,8,5,9,75,68,79,51,55,airplanes
19,26,21,255,235,27,10,13,88,23,34,10,16,13,43,92,51,158,38,airplanes
12,20,12,225,240,13,10,11,35,14,40,9,12,13,64,40,59,45,36,airplanes
29,33,12,229,255,20,6,24,38,32,40,8,11,19,44,75,32,110,23,airplanes
11,22,12,251,253,21,7,13,46,18,29,8,9,8,36,47,34,59,29,airplanes
14,21,12,255,231,22,7,8,69,12,46,12,9,16,55,91,56,73,42,airplanes
27,28,28,210,222,33,21,20,91,32,26,17,24,16,27,66,31,181,27,airplanes
24,39,23,226,233,33,13,16,91,23,39,19,14,15,51,93,46,196,33,airplanes
21,49,18,255,209,26,18,25,88,19,29,15,15,25,37,121,86,225,48,airplanes
32,56,30,184,168,35,24,27,80,32,31,21,28,19,37,82,52,147,36,airplanes
29,35,15,255,233,19,9,17,64,20,48,16,10,19,59,80,49,105,39,airplanes
18,35,18,255,249,21,11,8,44,14,67,10,13,15,43,48,52,50,51,airplanes
22,31,16,237,255,28,11,13,75,15,50,15,16,16,62,83,76,72,51,airplanes
25,35,18,244,255,19,11,17,49,26,52,9,13,16,48,74,52,95,46,airplanes
16,28,16,255,243,21,10,16,81,20,32,17,21,21,55,99,49,119,39,airplanes
29,51,27,242,252,36,18,15,66,24,54,22,16,24,65,108,91,40,71,airplanes
4,13,6,56,79,10,4,2,49,2,19,4,3,4,15,49,16,166,24,airplanes
9,10,5,161,187,11,5,6,56,8,15,3,5,6,29,54,21,216,10,airplanes
11,30,12,234,243,16,11,12,63,13,33,9,11,14,43,76,60,10,48,airplanes
19,36,22,221,255,17,15,13,53,20,51,11,18,16,50,59,60,75,53,airplanes
7,14,7,198,219,10,6,6,70,10,15,7,6,7,24,74,30,223,21,airplanes
8,11,10,105,110,9,5,2,74,4,13,10,6,6,12,76,10,238,13,airplanes
19,21,15,251,212,23,10,9,106,11,23,12,9,12,31,104,22,99,21,airplanes
18,35,17,217,243,30,18,12,94,16,47,17,14,16,61,88,58,79,41,airplanes
11,18,14,90,67,14,8,7,99,13,27,11,11,15,21,85,26,237,21,airplanes
14,22,14,100,98,23,9,9,92,11,28,9,12,12,39,86,34,255,23,airplanes
35,54,29,227,255,44,19,23,91,35,43,16,17,30,66,97,53,73,36,airplanes
29,48,32,117,116,33,14,14,126,28,40,18,22,19,51,150,57,255,43,airplanes
22,31,22,255,228,26,17,14,74,17,86,18,17,19,74,83,73,71,63,airplanes
15,20,18,255,249,16,14,15,79,14,22,9,12,16,38,93,35,102,29,airplanes
21,29,10,255,233,22,9,17,41,34,42,12,11,12,40,64,64,83,51,airplanes
16,31,14,103,91,14,8,11,87,14,23,10,15,18,16,96,23,230,17,airplanes
42,53,14,255,239,28,9,30,54,36,28,8,20,28,35,89,52,125,27,airplanes
12,27,8,217,205,13,8,12,68,8,13,8,6,13,20,78,27,246,14,airplanes
20,30,14,255,164,19,12,12,78,14,23,12,14,16,22,110,20,138,20,airplanes
7,13,7,222,255,6,4,5,60,5,19,6,4,6,27,72,18,132,12,airplanes
3,8,3,176,211,5,2,1,40,3,5,2,3,2,4,42,7,190,7,airplanes
5,8,6,200,184,7,3,3,52,3,15,4,4,6,14,50,18,255,15,airplanes
12,22,18,180,162,23,6,4,80,9,29,9,13,8,25,74,34,219,29,airplanes
19,24,21,174,161,23,13,14,82,15,20,13,16,14,27,84,17,255,13,airplanes
21,47,15,255,246,26,15,17,36,17,47,8,18,17,67,89,59,64,33,airplanes
19,27,11,235,255,19,4,14,32,19,52,5,8,12,33,45,35,51,50,airplanes
13,18,8,255,243,12,4,7,26,9,49,6,11,3,41,36,44,41,44,airplanes
22,30,17,251,255,20,12,13,79,22,31,12,14,16,51,112,42,203,24,airplanes
4,7,8,89,105,9,1,1,49,2,15,3,5,2,16,47,13,182,12,airplanes
25,44,28,255,231,29,13,19,78,21,56,15,20,18,77,92,88,46,54,airplanes
15,19,16,240,255,18,5,5,29,12,46,8,10,8,41,28,49,21,48,airplanes
10,11,7,141,116,11,3,6,60,7,32,2,4,6,20,62,17,211,20,airplanes
17,29,15,255,246,21,12,12,74,16,23,13,10,18,37,70,27,150,22,airplanes
16,29,18,151,134,23,12,10,130,17,51,18,13,14,44,101,43,255,46,airplanes
53,54,28,105,132,29,19,19,60,51,18,9,31,24,30,108,59,61,26,dollar_bill
23,42,22,209,255,24,11,18,76,22,50,17,26,22,60,106,55,88,46,dollar_bill
26,42,35,183,189,56,22,15,81,39,43,16,35,21,35,92,69,153,54,dollar_bill
29,36,28,176,204,39,14,18,98,23,15,17,30,19,16,97,18,168,12,dollar_bill
27,34,25,255,64,31,21,23,82,25,21,17,16,19,33,121,39,116,10,dollar_bill
33,39,30,32,57,26,10,24,78,26,16,15,35,18,20,64,46,18,18,dollar_bill
50,57,44,78,78,45,19,26,94,48,34,26,42,31,33,100,21,32,34,dollar_bill
39,60,47,95,149,44,27,15,84,50,75,26,51,22,26,80,37,44,20,dollar_bill
28,22,52,1,27,39,30,19,93,25,11,23,53,20,15,94,15,2,18,dollar_bill
33,44,32,206,210,37,15,17,76,28,14,13,27,17,19,99,37,80,30,dollar_bill
47,52,26,153,166,35,9,19,78,57,28,10,21,22,44,106,29,74,17,dollar_bill
14,20,12,30,40,11,6,8,68,9,12,8,9,8,20,87,20,141,12,dollar_bill
25,27,27,104,114,38,5,12,118,18,40,11,12,18,36,101,12,120,17,dollar_bill
34,48,26,92,84,33,20,22,80,54,23,15,41,17,18,77,20,30,16,dollar_bill
31,46,34,145,211,37,19,19,126,27,24,23,22,20,42,98,41,125,22,dollar_bill
91,106,0,255,174,0,0,59,36,93,0,0,0,60,0,92,2,188,11,dollar_bill
31,39,17,154,125,32,18,21,87,31,16,18,23,23,14,119,35,131,20,dollar_bill
51,75,65,124,145,62,27,30,97,60,6,37,65,33,11,140,19,111,15,dollar_bill
40,50,47,64,43,49,19,16,74,43,32,22,39,21,28,67,9,7,11,dollar_bill
27,38,30,91,80,40,14,13,106,26,32,15,23,17,39,85,24,213,9,dollar_bill
32,54,28,219,185,36,17,20,124,20,12,17,15,29,19,134,25,171,22,dollar_bill
33,45,31,60,90,28,11,17,98,21,24,12,20,18,30,157,34,52,26,dollar_bill
44,61,38,255,252,39,19,24,55,52,37,17,36,24,35,103,27,95,26,dollar_bill
63,41,0,34,39,0,0,34,36,70,0,0,0,19,0,29,0,20,0,dollar_bill
27,34,18,8,16,38,22,18,68,30,11,12,27,16,26,80,23,1,15,dollar_bill
31,46,35,72,93,53,18,23,107,31,34,20,29,23,33,101,25,46,17,dollar_bill
59,72,53,61,60,67,25,38,104,89,27,33,38,44,14,66,4,24,7,dollar_bill
56,58,35,123,117,61,13,30,72,63,17,16,36,31,24,86,14,76,13,dollar_bill
39,47,24,62,37,32,19,12,78,35,18,12,28,23,25,125,15,21,21,dollar_bill
33,45,29,61,91,37,22,21,105,45,23,15,32,19,19,113,12,101,22,dollar_bill
54,60,49,134,34,48,22,31,88,49,31,18,36,42,18,99,23,76,22,dollar_bill
34,47,29,255,230,42,13,26,68,33,24,17,26,20,21,96,24,146,16,dollar_bill
57,59,3,68,68,3,0,41,42,66,1,0,1,28,0,50,1,48,2,dollar_bill
33,46,20,91,103,35,15,23,74,39,37,19,26,25,31,96,31,93,27,dollar_bill
37,37,40,188,174,46,22,28,82,27,29,33,30,27,43,92,50,187,39,dollar_bill
47,81,27,149,159,30,12,39,51,49,39,11,19,24,29,91,28,61,29,dollar_bill
27,43,23,116,145,29,17,15,128,24,22,14,21,15,24,132,28,219,10,dollar_bill
8,16,8,255,188,11,10,6,80,9,11,9,7,10,46,89,33,249,17,dollar_bill
39,58,30,14,30,30,22,31,55,59,8,17,31,33,18,111,40,10,19,dollar_bill
42,62,19,177,255,33,16,35,77,30,42,13,13,44,49,121,69,143,39,dollar_bill
44,49,42,141,121,59,18,28,50,39,28,26,51,21,9,72,42,36,66,dollar_bill
40,55,29,255,171,37,14,30,73,45,21,13,24,30,25,123,40,84,14,dollar_bill
55,76,25,10,42,50,24,27,56,52,14,12,45,35,19,155,41,27,22,dollar_bill
22,32,20,182,120,19,13,14,79,26,22,14,18,20,30,98,28,106,16,dollar_bill
31,59,25,64,111,26,17,11,66,25,45,12,27,27,51,118,51,38,44,dollar_bill
26,55,20,53,90,21,18,17,69,22,19,16,19,19,36,89,42,38,35,dollar_bill
16,29,41,255,228,48,23,11,98,19,32,40,35,12,42,52,38,219,34,dollar_bill
26,38,25,190,183,30,18,20,105,27,28,20,24,16,31,109,39,156,20,dollar_bill
22,41,14,164,116,20,13,16,76,18,15,19,11,27,37,110,53,45,21,dollar_bill
44,68,37,148,91,49,23,34,82,57,25,25,35,34,25,97,16,180,21,dollar_bill
43,47,25,55,77,44,20,35,74,37,23,15,30,33,22,103,20,44,14,dollar_bill
35,37,22,179,81,27,18,21,101,40,23,20,20,18,18,126,21,86,28,dollar_bill
17,28,9,104,118,19,11,12,56,19,17,11,11,12,23,58,31,171,19,dolphin
50,68,33,232,218,37,25,37,93,49,14,22,33,23,19,123,23,152,10,dolphin
12,21,10,69,53,11,10,6,69,10,3,9,6,9,4,69,6,174,5,dolphin
23,29,27,255,176,32,18,20,49,21,23,14,26,17,16,33,24,83,19,dolphin
24,37,19,154,145,24,14,20,115,25,18,16,18,23,27,116,27,255,18,dolphin
52,68,35,116,91,48,31,25,114,37,17,22,35,31,24,112,24,161,15,dolphin
27,45,24,99,148,33,18,20,135,25,8,17,19,19,7,132,5,240,5,dolphin
22,37,15,170,156,22,21,21,47,31,21,13,19,14,61,70,77,130,36,dolphin
33,31,15,255,240,21,6,21,19,27,41,7,13,18,30,29,26,20,28,dolphin
40,41,21,218,195,35,17,32,61,36,31,17,28,20,34,63,39,97,36,dolphin
39,53,30,236,144,41,23,26,71,33,32,28,23,33,65,97,60,63,38,dolphin
35,37,51,255,205,47,26,20,95,33,45,29,40,23,36,87,25,125,34,dolphin
14,18,8,158,138,16,5,10,54,10,8,5,6,9,15,76,27,135,12,dolphin
20,27,21,167,161,27,13,14,47,22,24,12,18,11,38,45,43,111,23,dolphin
29,37,19,156,165,33,14,25,93,32,17,16,19,28,33,99,31,208,18,dolphin
37,47,31,157,113,43,11,18,98,34,27,15,20,25,46,102,22,255,20,dolphin
20,41,23,145,188,30,21,12,124,24,57,18,24,18,66,112,80,184,61,dolphin
40,53,38,35,66,46,20,22,64,44,20,26,44,24,17,58,16,0,18,dolphin
14,22,9,152,172,19,9,9,68,13,13,9,11,12,37,72,42,210,13,dolphin
15,25,26,134,120,27,14,8,70,13,17,16,21,13,31,43,42,240,30,dolphin
19,36,41,217,255,53,20,12,63,20,26,23,31,10,30,36,29,88,31,dolphin
26,41,26,147,159,41,19,24,109,26,12,18,18,23,27,120,29,236,18,dolphin
30,48,30,35,43,46,21,24,95,37,27,18,26,21,52,87,51,19,23,dolphin
32,42,26,51,46,32,21,23,132,29,4,22,21,24,7,133,5,255,5,dolphin
15,26,12,146,115,20,10,10,59,15,12,12,8,11,13,62,18,214,11,dolphin
13,28,17,255,189,29,14,16,71,16,38,14,16,11,63,69,46,37,15,dolphin
22,35,24,132,103,42,16,11,86,15,23,20,14,15,39,79,33,255,19,dolphin
50,57,61,48,44,65,50,23,95,49,20,39,72,24,24,72,19,33,21,dolphin
36,49,42,255,203,44,20,17,69,31,21,25,34,13,24,56,30,68,25,dolphin
31,26,3,62,39,4,2,8,40,24,2,2,2,10,2,38,4,54,7,dolphin
17,39,11,235,210,17,8,15,62,15,14,11,13,16,26,54,62,59,53,dolphin
38,38,29,171,166,47,29,17,81,39,11,24,43,19,18,78,23,92,13,dolphin
37,57,41,221,184,49,32,30,92,38,20,29,34,24,21,95,24,194,16,dolphin
50,64,18,100,86,29,14,29,57,58,18,17,15,25,22,87,8,255,15,dolphin
32,51,25,145,151,47,13,16,65,29,21,14,19,14,22,59,17,125,15,dolphin
32,50,22,166,144,29,14,26,49,34,20,13,26,22,28,66,33,111,21,dolphin
46,52,34,117,74,37,26,31,88,47,12,23,25,31,17,108,21,157,19,dolphin
23,32,31,255,196,49,21,13,55,23,23,20,34,13,33,40,16,67,29,dolphin
25,36,18,96,89,31,9,11,75,20,38,8,15,15,45,81,35,168,27,dolphin
43,68,30,99,61,44,15,31,68,51,7,17,26,27,11,93,14,171,9,dolphin
16,19,7,142,115,17,9,11,15,13,41,5,10,8,43,20,38,53,32,dolphin
16,20,10,161,164,15,8,12,14,17,32,4,11,7,35,22,40,37,32,dolphin
48,50,41,87,111,51,34,36,109,34,13,30,44,30,21,104,18,255,4,dolphin
21,33,24,168,125,34,12,18,88,21,21,13,23,15,26,87,19,208,16,dolphin
42,52,26,183,183,40,26,25,78,36,36,20,25,30,39,76,21,113,21,dolphin
27,54,22,171,137,27,23,21,118,26,15,22,18,23,27,126,20,255,12,dolphin
4,6,4,255,225,5,7,2,75,1,4,5,3,4,12,51,5,152,2,dolphin
37,68,28,87,74,31,21,37,97,42,10,16,31,34,22,111,22,255,10,dolphin
29,38,22,246,208,22,13,18,83,23,10,15,14,16,19,103,22,247,21,dolphin
13,20,16,172,109,22,9,8,59,14,22,10,11,8,23,47,16,120,11,dolphin
38,59,38,106,68,41,25,33,90,46,17,19,31,29,27,75,42,255,35,dolphin
30,38,29,110,71,35,11,15,60,25,7,15,26,14,9,56,9,255,11,dolphin
16,21,13,169,176,26,8,12,25,21,50,10,14,12,42,31,44,39,32,dolphin
41,60,28,207,145,31,16,29,88,35,44,18,17,28,61,111,70,115,51,dolphin
35,46,29,213,174,56,16,18,40,39,30,16,26,17,16,43,10,159,20,dolphin
116,102,0,32,57,0,0,48,36,107,0,0,0,61,0,83,0,182,5,dolphin
20,31,28,193,173,30,24,12,52,24,24,14,23,11,58,50,44,88,22,dolphin
45,44,26,128,110,39,15,23,115,30,13,17,24,33,17,113,16,187,15,dolphin
41,64,21,244,245,44,18,30,52,35,38,13,21,41,36,94,58,67,41,dolphin
5,7,6,12,10,9,1,3,47,4,3,4,4,6,3,46,5,133,2,dolphin
34,52,40,237,255,48,21,22,83,45,20,20,36,20,36,79,41,103,19,dolphin
42,64,50,97,87,67,26,29,101,33,17,28,41,33,13,82,13,246,18,dolphin
23,31,26,147,114,34,18,14,53,20,22,16,28,13,18,36,13,155,16,dolphin
16,26,39,199,180,39,17,9,82,17,22,19,29,9,35,30,28,104,27,dolphin
15,21,20,254,179,25,8,6,28,14,29,14,18,7,27,18,24,95,31,dolphin
32,46,29,86,50,53,20,17,88,31,8,22,29,21,6,79,8,255,8,accordion
38,66,30,48,44,46,24,31,104,38,10,23,33,26,17,119,12,174,9,accordion
35,51,45,12,14,52,49,29,95,38,14,30,43,32,11,83,10,74,7,accordion
35,51,31,45,42,43,21,24,72,37,12,18,23,20,7,83,9,167,9,accordion
31,44,33,8,6,44,24,16,61,30,9,23,39,14,5,69,9,90,8,accordion
34,46,26,21,16,43,18,23,64,45,6,16,32,19,2,65,4,134,7,accordion
52,63,36,16,17,47,18,30,76,43,6,16,26,26,5,94,9,134,6,accordion
38,41,13,9,11,15,13,27,67,47,2,12,12,22,2,92,5,126,1,accordion
20,20,0,62,43,0,0,14,36,22,0,0,0,15,0,45,0,202,0,accordion
40,60,61,34,27,65,42,24,106,44,11,34,55,24,9,82,8,127,11,accordion
17,35,36,12,9,53,21,17,63,30,8,15,36,12,3,47,5,69,9,accordion
33,48,34,32,24,46,26,29,89,36,9,23,38,29,11,103,4,181,7,accordion
12,32,23,11,16,24,14,10,65,14,7,17,16,16,4,65,3,222,5,accordion
22,42,36,18,15,57,25,15,64,35,8,18,48,13,4,48,2,81,7,accordion
43,63,47,27,16,62,34,27,94,49,12,26,41,28,10,100,17,103,16,accordion
4,2,17,24,23,11,11,2,63,3,0,9,16,2,2,47,0,131,0,accordion
28,55,25,56,46,48,19,20,82,26,9,13,21,18,9,93,11,190,8,accordion
28,51,35,67,44,41,25,24,99,34,10,16,25,17,10,95,13,241,5,accordion
47,59,49,59,40,66,32,39,119,38,11,28,40,30,15,120,15,225,16,accordion
30,42,29,99,69,41,20,15,106,29,7,15,26,16,10,87,7,255,10,accordion
28,45,35,17,16,48,21,10,74,19,10,16,42,14,4,64,21,151,10,accordion
41,53,44,40,31,52,27,32,128,38,8,29,41,20,6,95,7,255,5,accordion
32,53,28,1,3,41,15,19,75,24,6,18,24,20,5,65,13,97,8,accordion
31,36,27,11,9,40,20,20,76,19,6,20,23,19,6,72,8,209,6,accordion
18,28,15,19,13,18,13,13,60,15,4,11,13,12,3,73,9,160,10,accordion
10,8,9,90,33,9,8,6,68,8,5,6,6,5,7,59,2,225,2,accordion
10,10,0,7,3,0,0,7,36,12,0,0,0,5,0,41,0,153,0,accordion
42,34,0,8,12,0,0,28,36,58,0,0,0,20,0,62,0,107,0,accordion
30,41,39,39,38,47,22,15,87,26,9,25,40,16,8,78,20,234,7,accordion
16,27,20,20,15,36,13,9,73,18,6,9,19,10,5,51,9,173,8,accordion
23,39,30,8,12,40,11,14,86,22,11,13,18,16,8,81,11,112,11,accordion
39,38,3,4,3,5,2,28,39,42,2,4,1,15,1,56,2,111,5,accordion
45,41,0,9,7,0,0,33,36,60,0,0,0,25,0,50,0,157,0,accordion
24,40,15,44,33,30,11,13,44,20,8,9,16,18,8,57,8,143,8,accordion
27,38,30,66,53,43,25,17,68,36,4,16,32,16,3,55,6,213,8,accordion
38,41,48,18,17,53,34,23,82,33,9,17,37,17,7,79,6,117,9,accordion
28,42,24,63,49,43,27,20,81,26,9,26,26,20,11,68,8,255,6,accordion
47,66,44,8,6,64,25,30,105,42,11,29,51,28,9,96,10,83,10,accordion
21,31,25,54,30,27,24,17,76,18,2,14,16,21,6,67,7,255,4,accordion
22,18,15,14,11,18,14,13,71,27,4,11,14,11,6,63,3,133,1,accordion
26,42,42,58,43,40,22,17,110,24,14,20,31,23,22,93,11,187,12,accordion
31,37,39,3,1,51,26,28,80,32,7,22,37,19,4,77,2,52,5,accordion
51,68,38,34,27,55,25,39,82,51,16,25,35,36,15,106,17,132,14,accordion
21,32,29,79,54,46,23,14,65,23,12,19,36,11,7,58,8,252,11,accordion
61,56,0,119,56,0,0,40,36,65,0,0,0,34,0,73,1,241,4,accordion
33,63,38,7,6,53,16,17,66,36,10,16,33,22,7,78,7,76,11,accordion
52,54,0,62,45,0,0,26,36,63,0,0,0,29,0,67,0,218,0,accordion
39,50,53,13,12,59,24,27,97,43,8,22,47,22,6,97,6,122,7,accordion
14,19,16,14,9,19,8,10,75,16,4,12,14,7,4,58,3,144,3,accordion
22,28,16,15,15,21,18,17,69,20,4,15,13,17,5,80,6,129,1,accordion
10,10,10,7,7,10,5,6,54,7,2,4,8,5,3,52,3,141,2,accordion
19,38,33,14,11,57,23,11,78,23,4,16,36,12,4,55,4,129,4,accordion
26,51,27,7,9,57,18,14,95,28,5,20,35,16,5,80,8,83,8,accordion
32,40,42,13,13,56,25,25,90,38,6,27,42,20,7,78,8,109,5,accordion
12,24,21,76,51,32,16,9,82,12,8,11,17,6,7,69,8,251,8,accordion
