@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 91'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns75' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns398' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns122' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns404' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns324' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns117' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns585' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns468' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns408' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns120' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns428' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns421' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns32' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns134' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns420' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns6' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns39' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns133' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns410' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns2' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns403' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns360' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns126' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns470' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns67' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns38' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns391' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns356' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns502' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns417' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns363' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns110' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns152' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns7' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns472' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns422' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns503' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns535' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns115' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns51' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns325' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns543' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns48' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns471' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns108' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns499' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns140' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns469' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns104' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns326' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns597' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns402' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns132' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns129' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns608' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns414' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns571' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns10' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns409' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,14,4,0,3,0,0,0,0,0,0,0,1,0,3,1,15,0,3,6,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,1,15,4,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,7,0,1,15,0,0,0,0,0,0,0,0,0,0,1,airplanes
2,2,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,4,0,6,0,0,0,1,0,0,0,1,1,2,0,15,0,3,3,0,0,0,1,0,1,0,0,1,1,0,0,2,0,3,0,0,1,2,15,6,1,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,1,1,0,airplanes
2,1,0,0,0,0,0,1,0,15,0,0,1,3,0,0,0,1,10,5,0,1,0,0,7,0,0,0,0,4,1,2,0,15,2,1,4,5,0,0,2,0,1,0,0,0,0,0,0,5,0,5,0,7,0,5,15,6,0,0,9,0,1,3,15,0,6,0,8,1,0,0,5,0,0,0,4,1,1,7,1,3,0,1,0,0,0,0,0,1,0,airplanes
1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,6,5,0,1,0,0,0,1,0,0,0,0,0,3,0,15,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,3,1,0,0,0,0,3,15,5,0,0,0,0,0,3,15,1,0,0,0,1,1,1,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,airplanes
4,1,0,0,0,0,0,5,0,2,0,0,6,15,1,0,0,0,12,3,0,10,0,0,3,0,0,0,0,2,0,3,0,15,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,2,15,6,0,0,4,0,0,4,15,0,1,0,11,0,0,0,6,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,1,1,0,airplanes
3,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,12,4,0,8,0,0,0,0,0,0,0,3,0,4,0,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,15,3,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airplanes
1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,9,6,0,1,1,0,4,0,1,1,0,5,1,3,0,15,2,1,3,0,1,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,1,6,15,7,1,0,0,0,0,4,15,1,0,1,0,1,1,0,7,1,0,0,7,0,2,0,2,7,1,0,0,1,1,0,1,1,1,airplanes
2,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,5,0,4,0,0,0,0,0,0,0,2,0,6,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,15,4,0,0,0,1,0,5,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,0,1,0,0,0,0,0,airplanes
1,1,0,0,0,0,1,2,0,15,0,0,1,8,0,1,0,0,13,7,0,1,0,0,3,0,0,0,0,2,0,2,0,15,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,4,0,0,0,2,15,3,0,0,4,1,0,3,15,0,2,0,5,1,1,0,0,0,0,0,5,0,1,2,0,0,1,1,0,1,0,0,0,0,1,airplanes
1,1,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,10,4,0,0,2,0,10,1,1,1,1,0,0,4,0,15,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,3,1,0,0,0,0,1,15,4,0,0,15,1,0,3,15,1,0,1,10,0,1,0,2,2,0,0,3,0,1,0,2,0,0,1,0,1,0,1,1,0,0,airplanes
5,2,0,0,0,0,1,3,0,8,0,0,4,0,0,0,0,0,13,5,0,4,0,0,0,0,0,0,1,0,0,4,0,15,0,4,4,8,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,15,4,0,0,8,0,0,3,15,0,0,0,14,0,0,0,0,1,0,1,4,0,1,15,0,0,0,0,0,0,0,0,1,0,0,airplanes
3,2,1,0,0,0,0,2,0,10,0,0,3,11,0,0,1,1,10,5,0,4,1,0,10,0,0,0,0,8,1,2,0,15,5,4,2,1,0,0,0,0,1,0,0,0,1,0,0,5,0,9,0,0,1,7,15,7,1,1,5,0,1,4,15,0,2,0,11,1,0,0,10,0,1,0,7,0,1,2,0,4,0,0,0,0,0,0,0,1,1,airplanes
4,4,0,0,0,0,0,2,0,15,0,0,4,8,0,0,0,0,11,1,0,15,0,0,7,0,0,0,0,1,0,1,0,15,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,3,15,3,0,0,5,0,0,1,15,0,4,0,4,0,0,0,10,1,0,0,1,0,0,8,0,3,0,0,0,0,0,0,0,0,0,airplanes
3,2,0,0,0,0,0,2,0,7,1,0,4,9,0,1,1,0,10,7,0,6,0,0,13,0,0,1,0,4,0,3,0,14,0,4,4,4,1,0,1,0,1,0,0,0,0,1,0,4,0,3,1,5,0,2,11,7,0,0,15,1,0,4,8,0,4,1,13,0,0,0,0,1,0,0,8,2,1,10,0,2,1,2,1,0,1,0,1,1,1,airplanes
1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,4,0,3,1,0,0,0,0,1,0,2,0,4,0,15,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,3,0,8,0,0,0,2,15,7,0,0,0,1,2,3,5,1,0,1,0,0,1,1,0,1,1,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,airplanes
6,2,0,0,0,0,1,2,0,10,0,0,5,13,0,0,0,0,13,4,0,5,1,0,10,0,0,0,0,5,0,1,0,15,12,5,12,5,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,4,0,5,15,5,0,2,3,0,0,1,15,0,8,0,4,0,0,0,14,1,0,0,3,0,1,15,0,13,0,0,0,0,0,0,0,0,0,airplanes
2,1,0,0,0,1,0,4,0,15,0,0,3,15,0,0,0,0,9,2,0,0,1,0,7,0,0,0,0,4,0,1,0,14,7,5,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,12,0,3,1,4,15,6,1,0,5,0,0,1,14,0,4,0,9,0,0,1,9,0,0,0,2,0,1,9,0,2,0,0,0,0,0,0,0,0,0,airplanes
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,15,3,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airplanes
1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,3,0,15,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,1,15,4,0,0,0,0,0,3,15,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,airplanes
2,1,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,11,6,0,4,0,0,0,0,0,0,1,1,0,4,0,15,0,4,1,0,0,0,1,0,1,0,0,1,0,0,1,2,0,3,0,0,0,1,15,4,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2,1,0,0,2,1,0,0,0,airplanes
4,2,3,3,1,1,2,1,3,7,1,1,3,15,3,2,1,2,6,10,1,3,2,1,15,2,1,3,0,2,2,4,1,4,8,2,3,9,0,1,3,2,3,1,0,1,3,2,2,4,2,11,2,2,3,3,5,13,4,2,15,2,2,4,5,2,2,1,13,2,2,1,11,2,1,2,13,2,3,13,4,2,1,2,1,2,2,2,4,1,2,dollar_bill
4,1,1,1,1,0,0,1,0,12,1,0,4,9,0,1,0,1,9,10,1,2,1,0,10,0,0,1,1,6,1,5,0,8,2,6,6,3,0,0,1,1,1,0,2,0,1,0,1,4,1,13,0,3,0,2,10,7,1,0,15,0,2,2,12,0,4,1,10,1,0,0,9,2,0,1,6,0,0,9,1,1,1,1,0,0,1,2,1,1,1,dollar_bill
1,1,3,3,2,1,1,1,2,9,1,1,2,10,3,3,1,3,8,10,1,1,3,1,15,2,2,3,0,5,3,7,2,7,9,2,1,13,1,1,3,2,3,2,1,2,3,1,2,6,3,8,1,8,3,5,9,11,3,2,14,2,3,7,8,2,7,1,13,3,2,1,12,4,2,4,12,4,3,15,3,3,2,2,1,2,3,2,4,1,1,dollar_bill
2,1,0,0,0,0,1,1,0,12,0,0,2,4,0,0,0,0,13,8,0,1,0,0,6,0,0,0,1,6,0,5,0,13,4,1,3,6,0,0,1,0,0,1,1,0,0,0,0,5,0,6,0,4,0,5,15,6,0,0,7,0,0,5,15,0,6,1,4,0,0,0,15,0,0,0,6,0,0,15,0,3,0,0,0,0,0,0,0,1,1,dollar_bill
1,1,2,2,1,1,2,2,2,9,1,1,2,7,1,2,2,1,12,12,1,1,2,1,10,2,1,1,0,6,1,6,1,11,8,1,0,10,0,1,3,1,2,1,2,2,2,1,1,8,0,9,1,7,2,7,15,11,3,0,12,2,1,6,14,1,8,2,9,1,1,1,11,2,1,1,10,2,2,15,1,4,1,2,1,1,1,2,0,2,2,dollar_bill
3,2,3,3,2,2,3,1,3,4,1,1,3,14,3,3,1,3,6,11,1,3,3,2,15,2,2,3,2,5,3,4,2,7,11,3,7,12,2,2,2,1,2,2,0,2,3,1,1,5,1,15,1,3,3,6,5,13,4,1,14,1,3,5,5,2,3,2,15,4,1,2,13,3,1,3,14,4,3,15,2,5,1,1,1,2,1,1,4,1,1,dollar_bill
2,1,3,3,1,1,2,2,2,3,1,1,2,15,3,4,1,4,6,11,1,1,3,1,11,2,1,2,1,4,3,5,1,4,8,3,3,8,1,1,2,0,3,1,1,1,2,1,1,4,1,10,1,3,2,4,6,12,3,0,11,3,4,5,6,2,2,3,15,4,1,1,9,4,1,2,12,2,3,10,2,3,1,2,1,2,2,0,3,1,1,dollar_bill
3,1,2,3,1,1,3,1,3,3,1,1,3,15,3,2,1,2,5,9,1,2,2,2,11,1,2,3,1,5,1,5,1,15,6,3,4,7,1,1,4,1,3,2,1,2,2,1,1,3,2,10,1,2,2,4,7,12,3,1,10,2,1,4,5,2,2,2,15,2,2,1,7,2,1,1,12,2,3,10,2,2,1,2,1,2,3,1,3,1,1,dollar_bill
2,2,3,4,1,1,4,2,4,2,1,1,2,15,4,3,1,4,2,11,1,1,3,1,8,1,1,4,1,2,3,2,1,1,8,3,3,12,1,1,5,1,4,1,2,2,3,1,1,3,1,15,1,2,3,2,2,13,4,2,8,2,3,3,2,2,3,2,15,4,1,1,11,4,2,2,14,3,4,10,3,2,0,2,1,2,3,1,4,1,2,dollar_bill
2,2,1,1,1,1,2,1,1,6,1,1,2,10,1,2,1,1,8,12,1,1,1,1,15,1,1,1,1,4,2,5,1,8,9,2,2,11,1,1,2,2,2,1,2,1,2,1,1,5,1,11,1,7,1,5,9,10,2,1,15,1,2,5,10,1,6,2,9,2,1,1,13,2,1,1,10,1,2,15,2,6,0,0,1,1,1,1,1,1,1,dollar_bill
2,1,3,3,1,1,2,1,2,4,1,1,2,13,3,2,1,3,11,12,1,1,3,1,11,2,2,3,1,7,3,4,2,5,10,3,2,10,2,1,2,1,3,1,2,1,2,1,1,5,3,10,1,3,2,4,7,12,3,1,15,2,2,5,11,2,3,1,12,2,2,1,15,3,1,2,12,2,2,11,3,4,2,2,1,2,3,2,1,1,1,dollar_bill
4,4,1,2,1,1,1,2,1,1,1,1,3,15,2,2,1,2,12,10,1,3,1,1,12,1,1,2,1,6,1,6,1,5,6,3,0,5,1,1,2,1,2,1,1,1,2,1,1,5,1,15,0,1,2,6,7,11,2,2,11,1,2,5,8,1,1,1,15,2,1,1,9,2,1,0,10,1,2,4,2,4,0,1,1,1,0,0,2,1,1,dollar_bill
2,2,3,3,1,1,3,2,2,5,1,1,2,14,3,3,1,4,5,14,1,2,2,1,12,2,2,3,1,5,4,7,1,8,15,2,1,13,2,1,3,1,3,1,2,2,3,1,1,5,2,10,1,3,4,5,7,12,3,3,11,3,3,5,7,2,6,2,13,4,1,2,15,3,1,3,11,4,2,15,3,6,0,2,1,2,0,2,4,1,2,dollar_bill
2,2,3,3,1,1,3,1,2,2,1,1,2,14,2,4,1,4,3,12,1,1,2,1,14,1,1,2,1,3,3,5,1,3,12,3,4,14,1,1,3,2,2,1,1,1,3,1,2,3,1,9,1,4,3,3,3,10,3,2,15,2,2,4,3,1,2,1,14,4,1,1,15,3,1,2,8,2,2,15,3,3,1,2,1,1,1,1,4,1,2,dollar_bill
3,3,1,1,1,1,1,2,1,15,1,1,3,10,1,0,1,1,10,9,1,3,1,1,14,1,1,1,1,9,1,11,1,8,7,2,1,4,0,1,0,1,1,1,1,1,1,1,1,9,0,14,2,9,1,8,10,9,2,1,6,0,2,9,10,1,10,0,4,1,1,1,15,1,1,0,10,0,2,15,1,5,0,0,1,1,2,1,1,1,2,dollar_bill
1,0,2,2,1,1,1,1,1,13,2,1,1,2,2,2,2,1,14,7,2,2,1,1,7,1,1,2,1,9,2,12,2,13,6,1,1,7,1,1,1,1,1,1,1,1,2,1,2,10,1,7,2,9,2,10,12,8,3,0,4,1,2,9,12,1,15,2,6,1,1,1,8,2,1,3,7,0,1,10,1,9,0,1,2,1,2,1,2,1,1,dollar_bill
3,2,2,2,1,1,3,2,2,7,1,1,4,15,2,2,1,2,10,13,1,1,3,1,12,1,1,3,1,3,2,4,1,8,5,4,2,6,2,1,3,2,2,2,1,1,2,1,1,4,2,12,1,3,2,3,8,11,3,2,15,1,4,5,11,1,3,3,14,2,1,1,8,2,1,1,11,1,3,10,2,2,1,3,1,1,1,2,3,1,1,dollar_bill
2,2,3,2,1,1,4,1,2,6,1,1,2,12,2,2,1,2,7,11,1,2,3,1,15,1,1,1,1,6,2,5,1,14,10,2,2,8,2,1,3,1,2,1,0,1,3,1,1,5,2,8,1,6,2,5,8,8,2,4,14,3,4,5,7,2,5,2,15,2,1,2,15,4,2,2,7,1,2,13,3,7,0,3,0,1,1,1,1,1,1,dollar_bill
2,2,3,3,1,1,2,1,2,2,1,1,3,15,2,2,1,4,5,9,1,1,3,1,15,2,2,3,1,4,3,3,1,3,12,3,3,10,0,1,3,1,3,1,1,2,2,1,0,4,1,10,1,2,3,3,5,14,4,1,14,1,2,5,7,1,1,1,15,5,1,1,13,4,1,2,15,1,2,11,3,1,2,2,1,1,2,2,4,1,1,dollar_bill
2,2,3,3,1,1,4,2,3,9,1,1,3,13,2,2,1,2,5,12,1,1,3,1,13,1,1,3,0,3,3,4,1,2,9,3,2,9,1,1,4,1,2,1,2,1,2,1,1,4,1,13,0,4,2,3,7,11,3,2,15,1,3,3,5,1,7,1,15,3,1,1,11,3,1,1,11,2,2,11,3,3,2,1,1,1,3,1,4,1,1,dollar_bill
1,1,1,1,1,1,1,1,1,9,1,1,1,8,0,1,1,2,11,7,1,1,1,0,9,1,1,1,1,6,2,3,0,15,9,1,1,10,1,1,1,2,1,0,0,1,1,1,0,6,1,9,0,6,1,6,15,8,1,1,15,1,2,5,15,1,6,0,10,1,1,0,10,1,1,1,7,2,1,12,2,7,2,1,1,1,3,1,0,1,0,dollar_bill
3,2,2,3,1,1,1,1,2,2,1,1,2,14,2,3,1,4,5,13,1,2,2,1,15,1,1,2,1,3,3,3,0,1,13,2,5,9,2,1,2,2,2,1,1,1,3,1,0,3,1,9,1,3,4,4,3,12,3,4,15,0,1,3,3,1,4,1,15,5,1,1,11,2,2,3,12,3,2,12,3,3,1,1,1,1,3,2,3,1,1,dollar_bill
3,1,2,2,1,1,3,2,2,8,1,1,3,12,2,3,1,3,9,9,1,1,2,1,15,1,1,1,1,4,2,5,0,6,10,4,3,10,0,1,1,2,2,1,1,1,2,1,0,4,2,11,1,7,2,5,10,9,2,3,15,2,1,3,10,1,6,2,13,4,1,1,14,4,1,2,8,2,1,15,2,6,0,1,0,1,1,2,2,1,1,dollar_bill
2,2,3,2,1,1,3,2,3,1,1,1,2,15,2,2,1,2,4,6,1,1,2,1,10,1,1,2,0,4,2,4,1,3,4,3,2,3,1,1,2,1,2,1,1,1,3,1,1,3,1,9,1,3,2,3,3,6,3,2,9,1,4,3,3,1,2,1,15,2,1,1,8,2,1,2,7,1,2,6,2,4,0,0,1,1,2,1,2,1,1,dollar_bill
2,2,3,3,1,1,4,2,4,0,1,1,2,14,4,6,1,3,3,15,1,1,3,1,15,1,1,3,1,4,3,4,1,2,13,2,3,9,1,1,4,1,3,1,2,1,3,1,2,3,1,12,1,2,3,3,2,12,3,3,15,2,3,3,3,1,0,1,11,3,1,1,12,5,1,2,13,4,3,11,3,3,2,2,2,1,2,1,7,1,2,dollar_bill
3,1,2,2,1,1,2,2,2,5,1,1,3,11,2,4,1,2,6,10,1,1,2,1,15,2,2,2,0,4,2,3,1,7,10,3,5,15,0,1,4,1,3,1,2,2,2,1,1,4,1,12,1,3,2,4,7,12,2,2,15,2,2,5,6,1,4,1,15,2,1,1,12,2,1,2,11,2,3,15,3,3,1,1,1,1,2,1,2,1,2,dollar_bill
3,1,3,3,1,1,2,1,2,3,1,1,2,14,3,3,1,3,7,7,1,1,3,1,15,2,1,3,0,4,3,3,1,3,9,3,2,8,2,1,4,0,3,1,1,1,2,0,0,4,2,8,1,2,3,4,5,9,3,2,15,2,3,4,6,1,3,1,10,4,1,2,13,2,1,1,8,2,3,11,2,4,1,2,1,2,3,1,3,1,0,dollar_bill
2,3,2,2,1,1,2,2,2,11,1,1,2,6,2,2,1,2,11,12,1,2,1,1,9,1,2,1,1,6,2,5,1,10,7,2,0,3,1,1,2,1,3,1,1,2,2,1,1,5,1,11,1,8,3,6,12,11,4,1,15,1,2,5,14,2,6,2,6,2,1,1,10,1,1,0,11,1,2,14,3,5,0,1,1,1,0,2,2,1,1,dollar_bill
2,3,3,3,1,1,1,2,3,5,1,1,2,15,3,3,1,2,5,12,1,2,4,1,15,1,1,4,1,4,3,5,1,4,13,2,1,13,1,2,2,1,2,1,1,2,4,1,1,5,1,12,1,6,3,5,4,12,3,1,15,1,4,4,5,1,6,0,14,3,1,2,15,1,1,2,12,1,3,14,3,9,2,2,1,2,3,1,3,1,1,dollar_bill
1,2,2,2,1,1,3,1,2,2,1,1,1,15,1,2,1,2,6,12,2,1,2,1,15,1,1,1,2,5,2,4,1,5,8,1,0,8,2,1,3,1,2,1,2,1,2,1,2,4,2,10,1,4,3,5,4,9,3,1,12,1,2,4,3,1,4,1,15,3,2,2,11,3,1,2,8,2,2,10,2,4,0,1,1,1,0,2,2,1,0,dollar_bill
3,2,3,3,2,1,3,1,3,2,1,1,2,11,3,3,2,4,7,10,1,2,3,1,14,1,1,3,2,2,4,4,2,8,14,1,3,13,2,2,3,1,3,1,1,2,3,2,1,5,2,10,1,3,2,4,7,12,3,2,13,2,3,5,8,2,2,1,12,4,2,2,15,3,1,3,11,2,3,15,3,5,1,1,2,2,1,1,5,1,1,dollar_bill
1,0,1,1,1,1,2,1,1,15,1,1,1,15,1,1,1,1,10,9,1,1,1,1,15,1,1,0,2,7,1,11,1,15,8,1,1,11,1,1,1,1,1,1,2,1,2,1,2,6,1,12,1,11,1,6,15,8,2,1,13,2,2,6,15,1,8,2,15,0,1,1,15,2,1,1,8,1,1,15,2,6,1,2,1,1,1,2,1,1,0,dollar_bill
1,3,3,2,1,1,2,1,3,6,1,1,1,13,3,2,1,3,5,12,1,2,3,1,15,1,1,2,2,5,3,5,1,13,12,1,1,11,2,1,4,2,3,1,1,1,2,1,2,3,1,9,1,5,2,3,6,8,3,2,15,2,2,4,5,1,5,2,15,3,1,1,11,1,0,3,9,2,3,14,3,3,1,1,1,2,2,1,1,1,1,dollar_bill
1,2,3,2,1,1,3,2,3,9,1,1,2,15,3,5,1,3,11,11,2,1,2,1,14,1,2,2,1,8,3,3,1,10,12,2,1,11,1,1,6,0,2,1,2,2,3,1,1,5,1,12,1,3,1,5,9,11,1,1,15,2,5,4,11,2,5,2,12,4,1,1,15,3,2,2,11,2,3,11,2,5,0,1,1,1,2,1,1,1,0,dollar_bill
1,2,1,1,1,1,1,1,1,12,1,1,2,10,1,1,1,1,15,8,1,1,1,1,15,1,1,0,1,8,1,8,1,15,10,2,1,10,2,1,1,1,1,1,0,1,2,1,1,8,0,8,1,8,1,8,15,10,1,1,12,1,1,8,15,1,11,1,9,1,1,1,11,2,1,1,10,2,1,14,1,5,0,0,1,1,1,1,0,1,2,dollar_bill
2,1,3,3,1,1,3,2,3,10,1,2,2,13,3,3,1,2,7,11,1,3,2,1,14,2,2,2,1,8,2,6,1,10,15,2,3,11,1,1,2,1,3,2,1,2,4,1,0,7,2,12,1,8,4,8,10,12,4,4,12,2,3,5,10,2,4,2,14,2,2,2,14,2,2,2,10,2,3,15,3,6,2,1,1,2,2,1,2,1,0,dollar_bill
3,4,2,3,1,1,2,2,2,8,1,1,3,14,2,2,1,3,13,9,1,2,2,1,15,1,1,2,2,5,2,5,1,8,10,6,4,9,2,1,2,2,2,1,1,1,2,2,1,3,1,11,1,2,3,4,6,8,3,2,15,1,2,3,7,1,5,1,13,3,0,1,12,2,1,1,6,3,2,11,3,4,1,2,1,1,1,1,3,1,2,dollar_bill
