@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients32' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients56' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients101' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients120' numeric
@attribute 'Histogram of JPEG Coefficients102' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
167,180,131,7,4,5,196,12,150,7,55,147,5,2,4,2,58,5,17,airplanes
255,89,237,19,16,16,250,31,120,34,45,211,14,15,19,17,148,19,54,airplanes
105,228,101,16,10,17,116,20,68,13,88,86,9,8,16,10,87,16,21,airplanes
50,149,35,7,3,3,47,7,92,1,63,40,6,1,3,1,43,3,15,airplanes
236,65,246,11,7,8,255,21,55,17,48,161,10,8,11,7,118,17,53,airplanes
248,21,255,9,8,8,194,14,84,5,41,208,12,4,6,8,255,8,68,airplanes
208,213,176,10,6,8,206,11,100,9,65,169,5,3,4,4,76,5,16,airplanes
249,153,138,7,3,4,237,8,57,6,50,81,4,2,2,2,37,3,13,airplanes
255,44,237,16,11,21,249,18,49,25,38,199,11,8,17,15,141,18,68,airplanes
255,157,235,22,8,21,251,32,93,14,73,196,14,10,21,9,137,25,41,airplanes
237,196,216,34,18,24,227,49,72,28,82,171,25,13,20,19,61,32,21,airplanes
85,255,58,9,4,4,97,8,101,6,63,64,10,2,2,2,51,4,24,airplanes
247,89,192,21,13,18,255,29,120,17,99,164,14,8,16,8,155,17,39,airplanes
133,223,128,24,13,22,123,41,113,34,88,125,16,10,19,12,73,27,15,airplanes
255,31,225,7,5,8,214,15,117,10,18,190,6,6,10,8,128,11,47,airplanes
76,194,50,9,5,6,73,12,113,7,70,69,9,3,3,2,53,7,20,airplanes
255,104,203,5,3,4,248,6,94,6,56,143,4,2,4,5,54,4,17,airplanes
225,76,255,11,8,14,246,19,122,16,50,226,15,9,10,7,197,15,77,airplanes
123,216,50,9,4,4,130,7,67,5,71,46,5,1,2,2,36,7,6,airplanes
252,58,255,15,11,12,236,22,57,9,48,187,12,6,9,8,255,11,71,airplanes
255,29,229,10,5,9,228,16,62,11,45,181,6,4,7,4,178,9,78,airplanes
223,199,114,7,2,3,196,8,88,4,47,67,5,1,2,2,23,3,18,airplanes
79,248,32,5,7,3,67,10,100,3,52,52,4,1,4,4,50,4,17,airplanes
199,212,136,25,18,25,209,43,55,43,101,126,19,13,32,22,175,31,55,airplanes
133,221,58,7,3,3,100,7,169,6,58,87,6,2,3,2,17,4,25,airplanes
241,137,255,10,7,8,230,14,71,10,71,143,7,3,9,5,86,8,36,airplanes
130,161,123,17,9,12,117,17,80,8,70,97,8,6,13,6,84,13,25,airplanes
213,135,169,25,13,21,221,24,53,16,63,134,14,7,17,13,141,18,41,airplanes
105,253,46,11,4,5,112,11,119,7,69,72,8,3,5,3,28,8,19,airplanes
246,55,253,16,15,23,255,24,64,28,71,186,13,10,15,15,183,21,62,airplanes
211,131,155,14,10,13,244,29,45,16,52,104,8,6,12,8,89,13,45,airplanes
81,255,59,8,8,6,71,15,113,4,119,65,8,4,3,3,60,6,16,airplanes
252,15,234,11,7,9,255,17,70,14,25,207,7,8,11,8,175,13,59,airplanes
232,141,167,17,11,13,255,25,44,24,86,117,11,5,15,7,118,14,30,airplanes
255,97,240,7,5,6,247,8,49,10,63,147,7,6,7,5,53,6,66,airplanes
102,231,31,7,4,3,114,6,57,4,49,41,4,2,2,2,47,4,14,airplanes
239,45,232,13,11,9,255,15,22,10,77,139,10,5,5,8,255,7,73,airplanes
42,175,40,6,2,3,55,7,66,2,51,57,3,1,2,1,37,2,6,airplanes
255,115,233,16,9,15,215,21,41,24,58,225,7,9,8,9,110,15,52,airplanes
225,74,243,14,10,17,255,26,82,22,87,188,15,7,9,13,224,22,49,airplanes
255,33,193,14,9,13,239,24,53,18,31,135,11,9,16,8,154,21,40,airplanes
249,166,204,18,12,18,255,34,111,20,76,168,7,5,14,9,89,21,33,airplanes
255,98,225,37,19,32,254,49,105,21,91,197,25,13,25,21,176,31,51,airplanes
178,136,130,22,14,21,231,35,15,24,83,63,18,17,27,18,145,23,29,airplanes
255,51,253,10,6,5,201,15,78,12,56,223,8,6,6,4,184,8,79,airplanes
235,158,154,21,10,16,255,27,71,23,88,102,10,11,14,13,113,18,51,airplanes
240,45,255,12,10,12,225,13,104,14,35,209,9,5,15,7,211,10,59,airplanes
255,110,186,12,6,11,229,20,94,32,38,157,8,3,9,7,50,11,32,airplanes
253,59,255,12,7,9,251,21,95,18,46,211,8,8,12,7,136,19,34,airplanes
231,73,226,12,7,9,255,22,27,12,69,203,12,5,7,4,158,11,56,airplanes
222,181,168,28,21,24,210,33,60,32,91,168,17,15,21,17,141,33,31,airplanes
233,196,170,23,13,14,226,33,127,23,91,146,19,14,17,11,139,16,46,airplanes
209,225,161,18,18,15,255,26,75,19,88,193,15,8,9,11,130,9,86,airplanes
168,147,113,30,24,28,184,35,31,32,80,58,21,11,26,21,129,29,52,airplanes
233,105,183,15,9,10,255,19,77,20,64,131,16,5,7,9,128,14,49,airplanes
249,50,240,18,11,13,255,21,104,14,44,214,10,10,11,9,129,15,52,airplanes
255,72,211,16,11,16,237,28,87,15,75,162,15,9,19,9,224,20,76,airplanes
255,95,215,18,11,13,244,19,104,26,49,200,9,5,13,7,120,15,52,airplanes
243,119,224,16,10,21,255,21,73,20,81,204,17,13,14,6,196,14,49,airplanes
252,40,243,27,18,16,242,36,60,24,66,192,22,7,15,10,238,23,91,airplanes
79,166,43,6,4,3,56,10,182,2,49,82,4,1,4,2,35,2,16,airplanes
187,216,114,5,5,5,161,11,130,8,56,133,3,2,4,3,84,3,21,airplanes
243,10,247,12,11,11,234,16,91,13,63,255,9,6,5,4,150,9,60,airplanes
255,75,246,22,15,18,221,17,70,20,53,211,11,8,21,9,180,15,60,airplanes
219,223,154,7,6,6,198,10,82,10,70,140,7,3,4,4,109,4,30,airplanes
110,238,54,10,5,6,105,9,107,4,74,65,10,2,5,2,21,4,10,airplanes
212,99,168,15,10,9,251,23,30,11,106,147,12,4,10,8,139,11,22,airplanes
243,79,255,17,18,14,217,30,64,16,94,227,17,10,12,14,195,13,58,airplanes
67,237,48,14,8,11,90,14,58,13,99,53,11,5,12,4,42,11,26,airplanes
98,255,52,14,9,12,100,23,121,11,92,70,9,5,7,9,93,9,34,airplanes
255,73,216,29,19,17,227,44,93,35,91,174,16,11,14,22,255,26,53,airplanes
116,255,64,32,14,22,117,33,148,28,126,91,18,7,11,6,118,14,57,airplanes
228,71,164,22,17,17,255,26,30,17,74,96,18,12,14,14,255,16,73,airplanes
249,102,216,18,14,12,255,16,59,14,79,186,9,6,7,9,140,8,35,airplanes
233,83,163,10,9,11,255,22,64,34,41,113,12,8,11,10,141,14,64,airplanes
91,230,42,14,8,15,103,14,106,14,87,61,10,4,12,13,64,10,23,airplanes
239,125,169,14,9,20,255,28,139,36,54,189,8,11,11,8,125,21,52,airplanes
205,246,132,8,8,6,217,13,41,8,68,44,8,2,3,5,64,5,27,airplanes
164,138,183,14,12,14,255,19,79,14,78,158,12,4,12,7,92,15,20,airplanes
255,132,192,7,4,4,222,6,155,5,60,163,6,3,6,3,75,5,18,airplanes
211,190,115,3,2,3,176,5,84,3,40,73,2,1,2,1,9,3,7,airplanes
184,255,95,6,3,4,200,7,174,3,52,93,4,1,2,2,25,4,18,airplanes
162,219,130,18,6,13,180,23,63,9,80,123,9,7,15,8,66,15,34,airplanes
161,255,85,21,13,16,174,23,68,15,82,57,13,5,9,9,80,17,17,airplanes
246,64,224,15,15,18,255,26,84,17,36,210,8,6,20,8,230,20,59,airplanes
255,51,245,11,4,8,235,19,101,19,32,232,5,6,11,6,71,13,35,airplanes
243,41,191,8,4,11,255,12,57,9,26,181,6,3,7,6,130,7,44,airplanes
255,203,242,17,12,14,251,20,198,22,79,233,12,9,12,12,129,15,42,airplanes
105,182,65,8,1,5,89,9,112,2,49,72,3,1,4,2,27,4,13,airplanes
231,46,242,28,13,20,255,29,107,21,78,186,15,9,20,9,255,25,88,airplanes
255,21,216,16,5,10,240,18,81,12,29,216,8,6,13,7,110,14,49,airplanes
116,211,82,7,3,4,141,11,89,7,60,84,2,2,5,2,28,5,17,airplanes
246,150,212,15,12,10,255,21,58,16,74,135,13,9,13,9,147,18,27,airplanes
134,255,78,18,12,13,151,23,86,17,130,73,18,7,11,11,69,24,43,airplanes
132,61,146,28,19,31,105,29,229,51,60,169,9,15,29,23,161,23,59,dollar_bill
255,88,216,22,11,26,209,24,147,22,76,166,17,9,13,10,127,18,55,dollar_bill
189,153,182,35,22,35,183,56,253,39,81,176,16,23,44,26,48,43,69,dollar_bill
204,168,137,28,14,30,176,39,31,23,98,126,17,14,20,15,119,24,18,dollar_bill
64,116,104,25,21,16,255,31,147,25,82,104,17,6,8,14,161,14,39,dollar_bill
57,18,80,30,10,35,32,26,115,26,78,62,15,13,26,31,116,29,46,dollar_bill
78,32,94,44,19,42,78,45,169,48,94,108,26,20,49,23,110,45,21,dollar_bill
149,44,105,47,27,51,95,44,255,50,84,110,26,25,69,36,99,55,37,dollar_bill
27,2,28,52,30,53,1,39,102,25,93,30,23,24,81,51,127,56,15,dollar_bill
210,80,232,32,15,27,206,37,227,28,76,220,13,14,22,13,110,21,37,dollar_bill
166,74,119,26,9,21,153,35,255,57,78,159,10,9,16,8,88,28,29,dollar_bill
40,141,71,12,6,9,30,11,105,9,68,58,8,3,11,7,62,6,20,dollar_bill
114,120,90,27,5,12,104,38,168,18,118,86,11,8,13,8,90,17,12,dollar_bill
84,30,104,26,20,41,92,33,206,54,80,114,15,27,48,32,71,30,20,dollar_bill
211,125,200,34,19,22,145,37,255,27,126,148,23,12,23,12,172,24,41,dollar_bill
174,188,127,0,0,0,255,0,176,93,36,102,0,0,0,0,0,0,2,dollar_bill
125,131,108,17,18,23,154,32,255,31,87,202,18,12,13,11,124,11,35,dollar_bill
145,111,185,65,27,65,124,62,255,60,97,151,37,25,99,75,143,69,19,dollar_bill
43,7,70,47,19,39,64,49,209,43,74,112,22,18,50,16,81,41,9,dollar_bill
80,213,97,30,14,23,91,40,133,26,106,131,15,12,30,15,161,22,24,dollar_bill
185,171,144,28,17,15,219,36,74,20,124,140,17,11,12,14,88,21,25,dollar_bill
90,52,108,31,11,20,60,28,134,21,98,105,12,8,21,19,125,21,34,dollar_bill
252,95,202,38,19,36,255,39,220,52,55,148,17,21,27,23,102,39,27,dollar_bill
39,20,85,0,0,0,34,0,255,70,36,114,0,0,0,0,0,0,0,dollar_bill
16,1,44,18,22,27,8,38,99,30,68,42,12,9,32,30,199,23,23,dollar_bill
93,46,122,35,18,29,72,53,255,31,107,108,20,15,25,12,178,23,25,dollar_bill
60,24,102,53,25,38,61,67,136,89,104,63,33,32,56,28,69,73,4,dollar_bill
117,76,195,35,13,36,123,61,255,63,72,234,16,20,28,28,79,35,14,dollar_bill
37,21,69,24,19,28,62,32,186,35,78,73,12,16,32,27,74,36,15,dollar_bill
91,101,99,29,22,32,61,37,178,45,105,126,15,15,45,23,112,32,12,dollar_bill
34,76,49,49,22,36,134,48,156,49,88,96,18,14,52,34,101,41,23,dollar_bill
230,146,205,29,13,26,255,42,252,33,68,233,17,10,23,19,109,24,24,dollar_bill
68,48,109,3,0,1,68,3,255,66,42,108,0,0,1,0,5,2,1,dollar_bill
103,93,124,20,15,26,91,35,255,39,74,226,19,9,21,10,105,30,31,dollar_bill
174,187,241,40,22,30,188,46,228,27,82,155,33,17,20,10,185,29,50,dollar_bill
159,61,167,27,12,19,149,30,196,49,51,123,11,11,24,18,86,24,28,dollar_bill
145,219,127,23,17,21,116,29,176,24,128,102,14,13,23,20,150,27,28,dollar_bill
188,249,152,8,10,7,255,11,59,9,80,113,9,2,4,4,165,4,33,dollar_bill
30,10,52,30,22,31,14,30,155,59,55,53,17,15,47,21,128,33,40,dollar_bill
255,143,159,19,16,13,177,33,243,30,77,246,13,6,21,16,190,23,69,dollar_bill
121,36,139,42,18,51,141,59,255,39,50,171,26,21,64,47,78,49,42,dollar_bill
171,84,172,29,14,24,255,37,124,45,73,187,13,13,18,20,79,23,40,dollar_bill
42,27,78,25,24,45,10,50,255,52,56,33,12,15,35,22,120,36,41,dollar_bill
120,106,176,20,13,18,182,19,255,26,79,178,14,7,11,9,103,20,28,dollar_bill
111,38,117,25,17,27,64,26,153,25,66,110,12,17,20,15,125,21,51,dollar_bill
90,38,124,20,18,19,53,21,237,22,69,192,16,6,11,12,192,11,42,dollar_bill
228,219,163,41,23,35,255,48,112,19,98,98,40,21,30,18,136,38,38,dollar_bill
183,156,144,25,18,24,190,30,54,27,105,117,20,12,20,14,162,23,39,dollar_bill
116,45,183,14,13,11,164,20,255,18,76,227,19,5,18,11,255,9,53,dollar_bill
91,180,92,37,23,35,148,49,146,57,82,114,25,27,36,21,125,48,16,dollar_bill
77,44,91,25,20,30,55,44,132,37,74,84,15,17,23,16,129,32,20,dollar_bill
81,86,211,22,18,20,179,27,248,40,101,90,20,20,29,21,98,31,21,dollar_bill
118,171,70,9,11,11,104,19,44,19,56,43,11,5,7,7,84,15,31,dolphin
218,152,198,33,25,33,232,37,147,49,93,162,22,17,37,27,119,33,23,dolphin
53,174,39,10,10,6,69,11,13,10,69,26,9,3,7,6,25,8,6,dolphin
176,83,139,27,18,26,255,32,38,21,49,94,14,13,23,24,116,27,24,dolphin
145,255,65,19,14,18,154,24,21,25,115,34,16,6,9,12,94,10,27,dolphin
91,161,61,35,31,35,116,48,11,37,114,40,22,17,33,29,114,27,24,dolphin
148,240,124,24,18,19,99,33,22,25,135,64,17,8,12,9,35,19,5,dolphin
156,130,98,15,21,19,170,22,47,31,47,70,13,6,13,17,255,9,77,dolphin
240,20,205,15,6,13,255,21,126,27,19,160,7,6,17,11,51,18,26,dolphin
195,97,130,21,17,28,218,35,98,36,61,138,17,9,27,20,122,28,39,dolphin
144,63,94,30,23,23,236,41,11,33,71,67,28,10,27,20,252,26,60,dolphin
205,125,158,51,26,40,255,47,45,33,95,117,29,19,31,27,185,38,25,dolphin
138,135,93,8,5,6,158,16,103,10,54,57,5,3,9,5,36,7,27,dolphin
161,111,143,21,13,18,167,27,169,22,47,132,12,10,30,13,130,26,43,dolphin
165,208,105,19,14,19,156,33,43,32,93,103,16,7,10,10,125,10,31,dolphin
113,255,86,31,11,20,157,43,81,34,98,86,15,12,20,14,103,28,22,dolphin
188,184,104,23,21,24,145,30,143,24,124,155,18,8,10,12,180,12,80,dolphin
66,0,94,38,20,44,35,46,255,44,64,111,26,24,55,27,108,47,16,dolphin
172,210,62,9,9,11,152,19,255,13,68,149,9,5,8,6,91,9,42,dolphin
120,240,61,26,14,21,134,27,49,13,70,70,16,11,26,22,72,23,42,dolphin
255,88,199,41,20,31,217,53,117,20,63,133,23,15,39,24,115,50,29,dolphin
159,236,144,26,19,18,147,41,92,26,109,78,18,9,10,11,129,16,29,dolphin
43,19,58,30,21,26,35,46,180,37,95,76,18,15,21,21,177,25,51,dolphin
46,255,26,26,21,21,51,32,22,29,132,17,22,10,16,12,45,25,5,dolphin
115,214,73,12,10,8,146,20,26,15,59,45,12,7,6,7,58,12,18,dolphin
189,37,159,17,14,16,255,29,64,16,71,145,14,6,14,18,255,12,46,dolphin
103,255,66,24,16,14,132,42,144,15,86,93,20,8,16,8,102,17,33,dolphin
44,33,65,61,50,72,48,65,37,49,95,80,39,30,60,49,159,56,19,dolphin
203,68,184,42,20,34,255,44,63,31,69,143,25,14,26,24,102,33,30,dolphin
39,54,24,3,2,2,62,4,9,24,40,12,2,1,2,2,8,2,4,dolphin
210,59,207,11,8,13,235,17,91,15,62,160,11,6,12,9,98,14,62,dolphin
166,92,150,29,29,43,171,47,48,39,81,111,24,19,39,27,85,50,23,dolphin
184,194,162,41,32,34,221,49,175,38,92,117,29,19,25,24,148,33,24,dolphin
86,255,56,18,14,15,100,29,30,58,57,51,17,13,18,9,22,19,8,dolphin
151,125,95,25,13,19,145,47,44,29,65,113,14,12,30,17,61,22,17,dolphin
144,111,154,22,14,26,166,29,179,34,49,150,13,12,21,16,116,20,33,dolphin
74,157,60,34,26,25,117,37,10,47,88,25,23,14,21,18,97,23,21,dolphin
196,67,128,31,21,34,255,49,57,23,55,111,20,14,32,25,166,35,16,dolphin
89,168,83,18,9,15,96,31,126,20,75,86,8,8,13,10,92,14,35,dolphin
61,171,40,30,15,26,99,44,7,51,68,12,17,14,31,22,58,37,14,dolphin
115,53,73,7,9,10,142,17,44,13,15,65,5,5,10,9,77,12,38,dolphin
164,37,113,10,8,11,161,15,108,17,14,97,4,5,10,8,118,12,40,dolphin
111,255,85,41,34,44,87,51,74,34,109,82,30,17,25,23,124,31,18,dolphin
125,208,85,24,12,23,168,34,9,21,88,36,13,9,21,12,90,23,19,dolphin
183,113,192,26,26,25,183,40,22,36,78,132,20,16,28,28,120,25,21,dolphin
137,255,129,22,23,18,171,27,8,26,118,109,22,7,21,18,120,16,20,dolphin
225,152,197,4,7,3,255,5,35,1,75,147,5,0,0,2,50,1,5,dolphin
74,255,50,28,21,31,87,31,14,42,97,37,16,10,19,23,89,32,22,dolphin
208,247,132,22,13,14,246,22,76,23,83,83,15,8,14,10,75,11,22,dolphin
109,120,61,16,9,11,172,22,12,14,59,30,10,5,8,10,65,13,16,dolphin
68,255,27,38,25,31,106,41,43,46,90,23,19,11,26,17,89,21,42,dolphin
71,255,62,29,11,26,110,35,40,25,60,37,15,16,27,17,49,32,9,dolphin
176,39,193,13,8,14,169,26,255,21,25,185,10,6,12,8,98,21,44,dolphin
145,115,100,28,16,17,207,31,45,35,88,67,18,9,16,15,158,15,70,dolphin
174,159,130,29,16,26,213,56,43,39,40,92,16,15,32,17,40,33,10,dolphin
57,182,69,0,0,0,32,0,97,107,36,88,0,0,0,0,0,0,0,dolphin
173,88,85,28,24,23,193,30,108,24,52,76,14,6,16,19,166,19,44,dolphin
110,187,62,26,15,24,128,39,15,30,115,38,17,10,17,14,80,26,16,dolphin
245,67,241,21,18,21,244,44,122,35,52,253,13,7,25,18,179,32,58,dolphin
10,133,9,6,1,4,12,9,6,4,47,6,4,2,4,3,25,5,5,dolphin
255,103,222,40,21,36,237,48,108,45,83,201,20,17,30,27,169,37,41,dolphin
87,246,96,50,26,41,97,67,53,33,101,68,28,17,41,26,61,41,13,dolphin
114,155,116,26,18,28,147,34,33,20,53,112,16,18,33,23,53,38,13,dolphin
180,104,134,39,17,29,199,39,97,17,82,135,19,18,39,26,203,34,28,dolphin
179,95,96,20,8,18,254,25,11,14,28,35,14,13,20,14,59,31,24,dolphin
50,255,26,29,20,29,86,53,7,31,88,6,22,19,37,23,45,32,8,accordion
44,174,31,30,24,33,48,46,1,38,104,17,23,21,30,27,96,27,12,accordion
14,74,8,45,49,43,12,52,7,38,95,6,30,32,66,54,91,50,10,accordion
42,167,53,31,21,23,45,43,14,37,72,19,18,20,39,30,30,28,9,accordion
6,90,4,33,24,39,8,44,5,30,61,4,23,40,92,50,19,55,9,accordion
16,134,13,26,18,32,21,43,1,45,64,4,16,20,41,35,37,43,4,accordion
17,134,18,36,18,26,16,47,18,43,76,18,16,15,35,22,29,36,9,accordion
11,126,15,13,13,12,9,15,7,47,67,6,12,13,26,16,20,18,5,accordion
43,202,25,0,0,0,62,0,18,22,36,13,0,0,0,0,0,0,0,accordion
27,127,19,61,42,55,34,65,4,44,106,10,34,27,71,52,72,63,8,accordion
9,69,8,36,21,36,12,53,9,30,63,6,15,21,57,32,18,40,5,accordion
24,181,14,34,26,38,32,46,2,36,89,8,23,21,29,32,64,40,4,accordion
16,222,4,23,14,16,11,24,38,14,65,16,17,9,18,13,20,17,3,accordion
15,81,11,36,25,48,18,57,1,35,64,6,18,35,54,36,30,56,2,accordion
16,103,8,47,34,41,27,62,3,49,94,6,26,35,61,35,85,42,17,accordion
23,131,17,17,11,16,24,11,2,3,63,9,9,13,34,16,17,23,0,accordion
46,190,32,25,19,21,56,48,2,26,82,13,13,11,20,17,41,20,11,accordion
44,241,14,35,25,25,67,41,6,34,99,6,16,14,38,32,58,28,13,accordion
40,225,22,49,32,40,59,66,4,38,119,17,28,23,33,34,105,36,15,accordion
69,255,36,29,20,26,99,41,0,29,106,25,15,12,28,19,57,27,7,accordion
16,151,12,35,21,42,17,48,4,19,74,12,16,28,48,26,21,42,21,accordion
31,255,13,44,27,41,40,52,7,38,128,4,29,21,45,35,75,43,7,accordion
3,97,4,28,15,24,1,41,3,24,75,2,18,14,35,20,40,28,13,accordion
9,209,1,27,20,23,11,40,12,19,76,5,20,19,31,27,23,29,8,accordion
13,160,22,15,13,13,19,18,16,15,60,18,11,7,14,14,22,13,9,accordion
33,225,25,9,8,6,90,9,9,8,68,10,6,1,4,5,42,4,2,accordion
3,153,2,0,0,0,7,0,0,12,36,2,0,0,0,0,0,0,0,accordion
12,107,5,0,0,0,8,0,7,58,36,6,0,0,0,0,0,0,0,accordion
38,234,13,39,22,40,39,47,12,26,87,8,25,20,53,35,39,42,20,accordion
15,173,18,20,13,19,20,36,21,18,73,15,9,9,20,19,30,15,9,accordion
12,112,8,30,11,18,8,40,12,22,86,5,13,10,17,14,20,23,11,accordion
3,111,4,3,2,1,4,5,5,42,39,3,4,1,2,2,0,2,2,accordion
7,157,8,0,0,0,9,0,0,60,36,5,0,0,0,0,0,0,0,accordion
33,143,18,15,11,16,44,30,8,20,44,12,9,8,18,12,25,23,8,accordion
53,213,28,30,25,32,66,43,0,36,68,12,16,22,52,35,29,44,6,accordion
17,117,12,48,34,37,18,53,10,33,82,7,17,21,41,47,64,44,6,accordion
49,255,18,24,27,26,63,43,7,26,81,6,26,14,25,27,72,27,8,accordion
6,83,6,44,25,51,8,64,2,42,105,3,29,30,53,45,87,56,10,accordion
30,255,8,25,24,16,54,27,20,18,76,8,14,10,16,15,44,20,7,accordion
11,133,10,15,14,14,14,18,0,27,71,7,11,10,20,16,43,16,3,accordion
43,187,40,42,22,31,58,40,9,24,110,14,20,16,37,24,87,31,11,accordion
1,52,1,39,26,37,3,51,4,32,80,1,22,25,54,31,55,40,2,accordion
27,132,29,38,25,35,34,55,3,51,82,14,25,16,43,30,85,36,17,accordion
54,252,21,29,23,36,79,46,8,23,65,9,19,22,44,39,34,43,8,accordion
56,241,18,0,0,0,119,0,6,65,36,6,0,0,0,0,0,0,1,accordion
6,76,9,38,16,33,7,53,7,36,66,4,16,15,34,20,31,25,7,accordion
45,218,25,0,0,0,62,0,3,63,36,8,0,0,0,0,0,0,0,accordion
12,122,8,53,24,47,13,59,2,43,97,4,22,29,82,50,43,56,6,accordion
9,144,7,16,8,14,14,19,4,16,75,7,12,5,19,11,24,16,3,accordion
15,129,5,16,18,13,15,21,5,20,69,3,15,4,10,12,32,10,6,accordion
7,141,5,10,5,8,7,10,6,7,54,7,4,3,8,7,20,7,3,accordion
11,129,10,33,23,36,14,57,2,23,78,9,16,23,49,31,41,40,4,accordion
9,83,7,27,18,35,7,57,1,28,95,9,20,17,42,25,67,45,8,accordion
13,109,7,42,25,42,13,56,6,38,90,4,27,19,57,39,66,51,8,accordion
51,251,22,21,16,17,76,32,14,12,82,11,11,8,19,16,37,20,8,accordion
